M0,H,T,Loss
AR(1),1,20,3.061867015346214e-08
AR(1),1,21,1.6027473421759966e-06
AR(1),1,22,1.0159741386692991e-05
AR(1),1,23,1.0694223165640847e-06
AR(1),2,0,1.808573261151839e-05
AR(1),2,1,2.1025027261193756e-05
AR(1),2,2,9.498150165845343e-06
AR(1),2,3,2.427294141098665e-05
AR(1),2,4,5.222045199540152e-06
AR(1),2,5,7.657790646584239e-07
AR(1),2,6,9.326854345560036e-05
AR(1),2,7,5.819933878317125e-05
AR(1),2,8,2.562339457455119e-05
AR(1),2,9,4.084114634861168e-06
AR(1),2,10,4.582825022808864e-06
AR(1),2,11,2.0657487034637031e-07
AR(1),2,12,8.073179840709674e-06
AR(1),2,13,1.936686741855815e-05
AR(1),2,14,3.452824057269853e-08
AR(1),2,15,8.925335213571992e-06
AR(1),2,16,4.681593308899138e-08
AR(1),2,17,1.0653649303431371e-06
AR(1),2,18,1.4358991277394928e-06
AR(1),2,19,8.749769124083988e-08
AR(1),2,20,1.511430413994466e-06
AR(1),2,21,1.0901504833033009e-05
AR(1),2,22,1.841209726552198e-06
AR(1),2,23,4.723038806231016e-06
AR(1),3,0,2.301130964678839e-05
AR(1),3,1,8.048393156075278e-06
AR(1),3,2,2.3077981067708635e-05
AR(1),3,3,4.274248063400395e-06
AR(1),3,4,9.202259021200386e-07
AR(1),3,5,9.236062202478823e-05
AR(1),3,6,5.184606302848775e-05
AR(1),3,7,2.8346954473345598e-05
AR(1),3,8,3.242908922262857e-06
AR(1),3,9,4.321360631883587e-06
AR(1),3,10,1.421819624491629e-07
AR(1),3,11,8.140792318759135e-06
AR(1),3,12,2.034078671947854e-05
AR(1),3,13,5.62795417760946e-11
AR(1),3,14,8.95829766015566e-06
AR(1),3,15,1.0284898117173386e-08
AR(1),3,16,1.0649876903045835e-06
AR(1),3,17,1.5318059908546135e-06
AR(1),3,18,1.1857788780650413e-07
AR(1),3,19,1.4754924848103117e-06
AR(1),3,20,1.1206793341395574e-05
AR(1),3,21,2.210650241582054e-06
AR(1),3,22,4.9930819925788805e-06
AR(1),3,23,1.7020652786587077e-06
AR(1),4,0,7.436179509956726e-06
AR(1),4,1,2.255873083965712e-05
AR(1),4,2,3.888392397804715e-06
AR(1),4,3,9.916165450593778e-07
AR(1),4,4,9.196814233263538e-05
AR(1),4,5,4.921938171154048e-05
AR(1),4,6,2.9485793878078628e-05
AR(1),4,7,2.927023871640925e-06
AR(1),4,8,4.218094846569563e-06
AR(1),4,9,1.196697159973226e-07
AR(1),4,10,8.16802138757095e-06
AR(1),4,11,2.0738857312520878e-05
AR(1),4,12,4.1744041570934465e-09
AR(1),4,13,8.971577942631992e-06
AR(1),4,14,3.0405036431892305e-09
AR(1),4,15,1.0648362109402271e-06
AR(1),4,16,1.5711961986752151e-06
AR(1),4,17,1.32395527003315e-07
AR(1),4,18,1.4611739843662373e-06
AR(1),4,19,1.1330600498116945e-05
AR(1),4,20,2.3688695440393882e-06
AR(1),4,21,5.10394119866394e-06
AR(1),4,22,1.610588041208605e-06
AR(1),4,23,1.4287274468082662e-05
AR(1),5,0,2.233080141729727e-05
AR(1),5,1,3.7248834552095898e-06
AR(1),5,2,1.023407382179177e-06
AR(1),5,3,9.179814262587086e-05
AR(1),5,4,4.810764447393991e-05
AR(1),5,5,2.9952049122690565e-05
AR(1),5,6,2.8025890079679635e-06
AR(1),5,7,4.176805046494616e-06
AR(1),5,8,1.1116398836912636e-07
AR(1),5,9,8.17896798859861e-06
AR(1),5,10,2.089989712096086e-05
AR(1),5,11,8.793157789216624e-09
AR(1),5,12,8.976924321854267e-06
AR(1),5,13,1.333265537294395e-09
AR(1),5,14,1.0647753804357356e-06
AR(1),5,15,1.5871566388271326e-06
AR(1),5,16,1.381626488099131e-07
AR(1),5,17,1.4554403047824869e-06
AR(1),5,18,1.138051962087096e-05
AR(1),5,19,2.434092909270749e-06
AR(1),5,20,5.1489249992415345e-06
AR(1),5,21,1.574410042163369e-06
AR(1),5,22,1.4344996248635691e-05
AR(1),5,23,8.6341180203488e-12
AR(1),6,0,3.654263296613472e-06
AR(1),6,1,1.0373508502170846e-06
AR(1),6,2,9.172444483422729e-05
AR(1),6,3,4.763210441938706e-05
AR(1),6,4,3.014137388019569e-05
AR(1),6,5,2.752514066593198e-06
AR(1),6,6,4.160211909820389e-06
AR(1),6,7,1.0783215437857632e-07
AR(1),6,8,8.183365649219505e-06
AR(1),6,9,2.0964781817713767e-05
AR(1),6,10,1.114400086244252e-08
AR(1),6,11,8.979076000517535e-06
AR(1),6,12,8.419238736247016e-10
AR(1),6,13,1.0647509516255067e-06
AR(1),6,14,1.59358929210341e-06
AR(1),6,15,1.4051482180287193e-07
AR(1),6,16,1.4531396195176993e-06
AR(1),6,17,1.1400600735516215e-05
AR(1),6,18,2.4605940019092004e-06
AR(1),6,19,5.167094515634641e-06
AR(1),6,20,1.5599356693375153e-06
AR(1),6,21,1.4368239291896818e-05
AR(1),6,22,4.436897269119328e-11
AR(1),6,23,3.6213772577034818e-06
AR(1),7,0,1.043427393565795e-06
AR(1),7,1,9.169248357744945e-05
AR(1),7,2,4.742774700154033e-05
AR(1),7,3,3.02179980304978e-05
AR(1),7,4,2.732179823807894e-06
AR(1),7,5,4.153529876692189e-06
AR(1),7,6,1.0650668977050576e-07
AR(1),7,7,8.185131858527434e-06
AR(1),7,8,2.09908822163489e-05
AR(1),7,9,1.2173682140584725e-08
AR(1),7,10,8.979941846919254e-06
AR(1),7,11,6.758811183923129e-10
AR(1),7,12,1.064741141187096e-06
AR(1),7,13,1.596176403796516e-06
AR(1),7,14,1.4146564512578912e-07
AR(1),7,15,1.4522156897102588e-06
AR(1),7,16,1.1408671383656615e-05
AR(1),7,17,2.4713006578627934e-06
AR(1),7,18,5.1744199337315165e-06
AR(1),7,19,1.554117039110699e-06
AR(1),7,20,1.4377590749203639e-05
AR(1),7,21,1.1090917185590275e-10
AR(1),7,22,3.6212429196533225e-06
AR(1),7,23,6.52698845183876e-07
DFM [A],0,0,1.7478858173937265e-05
DFM [A],0,1,2.185496630574483e-06
DFM [A],0,2,1.3157671400657074e-05
DFM [A],0,3,3.1785688951096085e-05
DFM [A],0,4,6.875137154816044e-07
DFM [A],0,5,6.438647194055517e-05
DFM [A],0,6,6.919811447073014e-06
DFM [A],0,7,2.102885789769314e-08
DFM [A],0,8,0.00014380385679099733
DFM [A],0,9,1.0075060673021274e-05
DFM [A],0,10,3.3003333387270812e-06
DFM [A],0,11,2.1648481414024195e-05
DFM [A],0,12,2.7625419416509023e-06
DFM [A],0,13,5.6069598865481705e-08
DFM [A],0,14,1.680605876295425e-05
DFM [A],0,15,1.3636720727921113e-05
DFM [A],0,16,5.657534741634939e-09
DFM [A],0,17,5.52904146896143e-06
DFM [A],0,18,2.653452620573281e-07
DFM [A],0,19,3.377860786509491e-06
DFM [A],0,20,6.980008933515067e-06
DFM [A],0,21,8.453374484898203e-06
DFM [A],0,22,1.92737419373048e-06
DFM [A],0,23,1.9206237077997103e-07
DFM [A],1,0,6.326630342248692e-08
DFM [A],1,1,1.7760713964036312e-05
DFM [A],1,2,1.8084951404220944e-05
DFM [A],1,3,4.317129874712235e-06
DFM [A],1,4,3.542775066647468e-05
DFM [A],1,5,1.8972696723585643e-07
DFM [A],1,6,7.366446935911124e-06
DFM [A],1,7,8.546475469202129e-05
DFM [A],1,8,3.0196975937955907e-05
DFM [A],1,9,1.4590515776034711e-05
DFM [A],1,10,1.1956754013024527e-05
DFM [A],1,11,1.9477264512766613e-07
DFM [A],1,12,3.211276358859865e-07
DFM [A],1,13,9.045820798052014e-06
DFM [A],1,14,2.856967100322316e-05
DFM [A],1,15,1.2589590597215253e-07
DFM [A],1,16,9.51543083623259e-06
DFM [A],1,17,6.547188086596086e-12
DFM [A],1,18,3.9554398569370035e-07
DFM [A],1,19,3.821209979846088e-06
DFM [A],1,20,2.6622567499187225e-06
DFM [A],1,21,5.418616062595809e-07
DFM [A],1,22,2.4342087929715604e-06
DFM [A],1,23,2.1469102752241508e-07
DFM [A],2,0,9.357251382348116e-06
DFM [A],2,1,2.3908147100336048e-05
DFM [A],2,2,9.51090389047893e-06
DFM [A],2,3,2.5973072903425352e-05
DFM [A],2,4,8.200321761940106e-07
DFM [A],2,5,1.80402511330002e-07
DFM [A],2,6,6.753321055745872e-05
DFM [A],2,7,5.252337970016867e-05
DFM [A],2,8,2.3380622387370262e-05
DFM [A],2,9,5.8446791909660904e-06
DFM [A],2,10,1.2289841178369762e-06
DFM [A],2,11,1.3192336419372707e-06
DFM [A],2,12,9.715802526892723e-06
DFM [A],2,13,2.5348083638861575e-05
DFM [A],2,14,5.903646235626598e-07
DFM [A],2,15,8.212255400065956e-06
DFM [A],2,16,1.1906187484319159e-07
DFM [A],2,17,1.5482182588101737e-06
DFM [A],2,18,1.131588706047906e-06
DFM [A],2,19,1.0088960385954373e-06
DFM [A],2,20,4.297384624702931e-08
DFM [A],2,21,4.2504082967667355e-06
DFM [A],2,22,1.8477417168418485e-07
DFM [A],2,23,8.724513479239858e-07
DFM [A],3,0,1.744247577062851e-05
DFM [A],3,1,6.611212349760669e-06
DFM [A],3,2,1.904462161081198e-05
DFM [A],3,3,2.0772576039941804e-06
DFM [A],3,4,1.4600942609612805e-07
DFM [A],3,5,0.00011029622747438039
DFM [A],3,6,5.759446925412187e-05
DFM [A],3,7,3.5408233612055946e-05
DFM [A],3,8,4.112657444194535e-06
DFM [A],3,9,2.514276116109143e-06
DFM [A],3,10,5.787636389514153e-07
DFM [A],3,11,1.1049384531520717e-05
DFM [A],3,12,2.3456330129658077e-05
DFM [A],3,13,3.81967463780931e-07
DFM [A],3,14,1.2387100120042174e-05
DFM [A],3,15,6.7009108998428585e-09
DFM [A],3,16,2.0692366363413284e-06
DFM [A],3,17,2.4490260637844605e-06
DFM [A],3,18,1.0617110757834808e-07
DFM [A],3,19,4.654743341368699e-07
DFM [A],3,20,6.914655603777901e-06
DFM [A],3,21,5.661561325340125e-07
DFM [A],3,22,2.489236192905085e-06
DFM [A],3,23,4.24305022284001e-06
DFM [A],4,0,9.160507688087749e-06
DFM [A],4,1,2.2436377018725884e-05
DFM [A],4,2,3.935179896055498e-06
DFM [A],4,3,4.800752361351982e-07
DFM [A],4,4,0.00010031640230891035
DFM [A],4,5,3.7081606121780675e-05
DFM [A],4,6,3.694560413363441e-05
DFM [A],4,7,1.6499626767374229e-06
DFM [A],4,8,2.9853627565706747e-06
DFM [A],4,9,3.0575288526532897e-07
DFM [A],4,10,9.570281365382761e-06
DFM [A],4,11,2.3790945501635743e-05
DFM [A],4,12,1.3722808992871535e-07
DFM [A],4,13,1.146994750820004e-05
DFM [A],4,14,2.062790669583458e-07
DFM [A],4,15,1.4331830723305465e-06
DFM [A],4,16,2.7427173658613633e-06
DFM [A],4,17,4.828086199003101e-07
DFM [A],4,18,1.3799571584052739e-06
DFM [A],4,19,8.86472635766577e-06
DFM [A],4,20,1.1110505595926109e-06
DFM [A],4,21,3.117667729145467e-06
DFM [A],4,22,2.6388412436170913e-06
DFM [A],4,23,1.8470179585639953e-05
DFM [A],5,0,1.9731806589514385e-05
DFM [A],5,1,2.9800771547138146e-06
DFM [A],5,2,1.1872002539864681e-06
DFM [A],5,3,9.699852296543336e-05
DFM [A],5,4,4.0747780105093e-05
DFM [A],5,5,2.619975091492635e-05
DFM [A],5,6,1.5286939938391845e-06
DFM [A],5,7,5.044440994971349e-06
DFM [A],5,8,2.5156534953344e-07
DFM [A],5,9,9.099661849999096e-06
DFM [A],5,10,2.2467226382667193e-05
DFM [A],5,11,1.1356264386345818e-07
DFM [A],5,12,1.0051047479533284e-05
DFM [A],5,13,1.0519615823758853e-07
DFM [A],5,14,1.9999032874402215e-06
DFM [A],5,15,2.1732409137837078e-06
DFM [A],5,16,5.319715918189574e-07
DFM [A],5,17,8.383211221022272e-07
DFM [A],5,18,1.1023537661229958e-05
DFM [A],5,19,1.6827840908351225e-06
DFM [A],5,20,3.618014395512533e-06
DFM [A],5,21,2.33907797916012e-06
DFM [A],5,22,1.611982830113005e-05
DFM [A],5,23,1.199071161619636e-07
DFM [A],6,0,3.6620589847692143e-06
DFM [A],6,1,8.408389862323929e-07
DFM [A],6,2,9.14917405600169e-05
DFM [A],6,3,4.1781505850791415e-05
DFM [A],6,4,2.8009111276103728e-05
DFM [A],6,5,3.4284584517975574e-06
DFM [A],6,6,5.070827099395441e-06
DFM [A],6,7,1.621419892350921e-08
DFM [A],6,8,8.983135984453255e-06
DFM [A],6,9,2.240294108364134e-05
DFM [A],6,10,6.490166959821583e-08
DFM [A],6,11,9.693013651534898e-06
DFM [A],6,12,2.3537891471786403e-08
DFM [A],6,13,1.67137447212248e-06
DFM [A],6,14,2.57066233655159e-06
DFM [A],6,15,3.713149297763776e-07
DFM [A],6,16,8.147174795998415e-07
DFM [A],6,17,9.883710348933275e-06
DFM [A],6,18,2.3439152041436286e-06
DFM [A],6,19,4.24328657063112e-06
DFM [A],6,20,2.216277239118211e-06
DFM [A],6,21,1.5852032792171597e-05
DFM [A],6,22,2.808343048394652e-08
DFM [A],6,23,2.985125805060335e-06
DFM [A],7,0,1.065670755129586e-06
DFM [A],7,1,9.36764088995521e-05
DFM [A],7,2,4.4394261862506846e-05
DFM [A],7,3,2.8331781728952272e-05
DFM [A],7,4,3.08123350649988e-06
DFM [A],7,5,3.4372846648316876e-06
DFM [A],7,6,2.1977053548646288e-08
DFM [A],7,7,7.38975331618511e-06
DFM [A],7,8,2.23180098682338e-05
DFM [A],7,9,8.409772207145734e-08
DFM [A],7,10,9.388873903457532e-06
DFM [A],7,11,7.974644188554257e-09
DFM [A],7,12,1.3431532133930001e-06
DFM [A],7,13,2.2321561973128108e-06
DFM [A],7,14,4.7031832748361273e-07
DFM [A],7,15,9.464140728696832e-07
DFM [A],7,16,9.821122240655098e-06
DFM [A],7,17,1.999337173811629e-06
DFM [A],7,18,4.923531064756557e-06
DFM [A],7,19,1.9514788562521836e-06
DFM [A],7,20,1.594137675811721e-05
DFM [A],7,21,3.001584936692675e-08
DFM [A],7,22,3.381105251059488e-06
DFM [A],7,23,5.50644803768535e-07
DFM [B],0,0,7.000975941890041e-06
DFM [B],0,1,8.716794083816168e-06
DFM [B],0,2,3.961328591076959e-06
DFM [B],0,3,3.875759185278752e-06
DFM [B],0,4,1.9601809354778107e-05
DFM [B],0,5,1.5802918753632017e-05
DFM [B],0,6,1.1272607824553076e-05
DFM [B],0,7,2.249254420938789e-07
DFM [B],0,8,0.00014647783802890685
DFM [B],0,9,1.6106816013183058e-05
DFM [B],0,10,5.923619990095823e-06
DFM [B],0,11,1.2708192911045041e-05
DFM [B],0,12,3.0209965260993085e-06
DFM [B],0,13,6.730461721650373e-07
DFM [B],0,14,9.236409918812469e-06
DFM [B],0,15,8.52101512652354e-06
DFM [B],0,16,1.8131253256641536e-06
DFM [B],0,17,1.7137862402645093e-07
DFM [B],0,18,8.295585618575518e-06
DFM [B],0,19,2.6269421441256237e-06
DFM [B],0,20,1.8871122066135576e-06
DFM [B],0,21,4.042895427259439e-08
DFM [B],0,22,3.1519824332282214e-06
DFM [B],0,23,7.882951509252769e-06
DFM [B],1,0,1.36804075072544e-06
DFM [B],1,1,3.845239321409673e-05
DFM [B],1,2,6.554911646044215e-06
DFM [B],1,3,3.122106579691023e-05
DFM [B],1,4,1.0527731041103721e-05
DFM [B],1,5,5.3610169370281926e-06
DFM [B],1,6,4.657746488138688e-06
DFM [B],1,7,0.00011474091638609139
DFM [B],1,8,1.5725371582321237e-05
DFM [B],1,9,8.031393577892772e-06
DFM [B],1,10,2.2012184884797436e-05
DFM [B],1,11,1.4774318419730426e-08
DFM [B],1,12,4.4840129470428603e-07
DFM [B],1,13,1.3352195738314937e-05
DFM [B],1,14,2.918174122171453e-05
DFM [B],1,15,2.724045547231349e-07
DFM [B],1,16,4.145722924433414e-06
DFM [B],1,17,6.421289031130348e-06
DFM [B],1,18,2.157507936821463e-06
DFM [B],1,19,1.8407272547759052e-06
DFM [B],1,20,3.9479365969019e-08
DFM [B],1,21,5.647301563829924e-06
DFM [B],1,22,1.9769903257954377e-05
DFM [B],1,23,2.16752089328781e-06
DFM [B],2,0,1.6320752011327694e-05
DFM [B],2,1,4.3945621586564474e-05
DFM [B],2,2,2.4974534849114913e-05
DFM [B],2,3,2.996228536188425e-06
DFM [B],2,4,8.247089584349127e-06
DFM [B],2,5,1.7763347944527472e-06
DFM [B],2,6,7.592764298926564e-05
DFM [B],2,7,2.817916556484271e-05
DFM [B],2,8,6.994368344747929e-06
DFM [B],2,9,1.776291841857315e-05
DFM [B],2,10,9.63823364383011e-07
DFM [B],2,11,6.2261355752701285e-06
DFM [B],2,12,1.0815205051491665e-05
DFM [B],2,13,3.117122015135782e-05
DFM [B],2,14,1.6625718464715048e-06
DFM [B],2,15,8.08057780495864e-06
DFM [B],2,16,3.924056032983874e-07
DFM [B],2,17,8.831690198476811e-07
DFM [B],2,18,1.0094765666655108e-06
DFM [B],2,19,5.243541135405955e-06
DFM [B],2,20,2.519343777008108e-06
DFM [B],2,21,2.4986836308126196e-05
DFM [B],2,22,9.395679038904802e-06
DFM [B],2,23,6.444662882701504e-06
DFM [B],3,0,2.2397781099069772e-05
DFM [B],3,1,1.4237785498480058e-06
DFM [B],3,2,5.4119779020432695e-06
DFM [B],3,3,2.1453576693263042e-05
DFM [B],3,4,2.985527279073202e-06
DFM [B],3,5,8.839605618194079e-05
DFM [B],3,6,5.386398862437414e-05
DFM [B],3,7,1.6110770988453883e-05
DFM [B],3,8,2.0979823223595734e-05
DFM [B],3,9,2.395122430719805e-07
DFM [B],3,10,1.0052645578566502e-05
DFM [B],3,11,2.538721012269232e-05
DFM [B],3,12,2.559833344788544e-05
DFM [B],3,13,1.5257244937898577e-06
DFM [B],3,14,1.8422190461531536e-05
DFM [B],3,15,1.424946292187042e-08
DFM [B],3,16,3.861373243567798e-07
DFM [B],3,17,9.851374790433082e-08
DFM [B],3,18,3.1147748296051236e-06
DFM [B],3,19,1.534302331127992e-05
DFM [B],3,20,1.5527064247591482e-05
DFM [B],3,21,1.282828131855454e-05
DFM [B],3,22,1.67426062016158e-05
DFM [B],3,23,4.0108158319097614e-07
DFM [B],4,0,7.6068855184190595e-06
DFM [B],4,1,3.3551895874510106e-05
DFM [B],4,2,1.61829309313909e-05
DFM [B],4,3,1.3438880375018485e-05
DFM [B],4,4,8.408708137200036e-05
DFM [B],4,5,4.5870093321490346e-05
DFM [B],4,6,3.5957384396665474e-05
