M0,H,T,Loss
Mean,3,19,8.470446433477842e-07
Mean,3,20,9.70099453970687e-06
Mean,3,21,1.8337928587583821e-06
Mean,3,22,4.2399616469015176e-06
Mean,3,23,2.066306334953793e-06
Mean,4,0,5.736239888769791e-06
Mean,4,1,2.3547070859929744e-05
Mean,4,2,2.689431580671361e-06
Mean,4,3,7.074945635505299e-07
Mean,4,4,9.511427279810557e-05
Mean,4,5,4.243382090921078e-05
Mean,4,6,2.8482160051603114e-05
Mean,4,7,3.117095344438002e-06
Mean,4,8,3.440381161434941e-06
Mean,4,9,2.135873501741085e-07
Mean,4,10,9.101713540259849e-06
Mean,4,11,2.2887984266322244e-05
Mean,4,12,1.3756991824141032e-07
Mean,4,13,1.0407648890910622e-05
Mean,4,14,6.363269573686362e-08
Mean,4,15,1.66108360890935e-06
Mean,4,16,2.3629983463045628e-06
Mean,4,17,4.400657141713488e-07
Mean,4,18,8.470446433477842e-07
Mean,4,19,9.70099453970687e-06
Mean,4,20,1.8337928587583821e-06
Mean,4,21,4.2399616469015176e-06
Mean,4,22,2.066306334953793e-06
Mean,4,23,1.6132125005693758e-05
Mean,5,0,2.3547070859929744e-05
Mean,5,1,2.689431580671361e-06
Mean,5,2,7.074945635505299e-07
Mean,5,3,9.511427279810557e-05
Mean,5,4,4.243382090921078e-05
Mean,5,5,2.8482160051603114e-05
Mean,5,6,3.117095344438002e-06
Mean,5,7,3.440381161434941e-06
Mean,5,8,2.135873501741085e-07
Mean,5,9,9.101713540259849e-06
Mean,5,10,2.2887984266322244e-05
Mean,5,11,1.3756991824141032e-07
Mean,5,12,1.0407648890910622e-05
Mean,5,13,6.363269573686362e-08
Mean,5,14,1.66108360890935e-06
Mean,5,15,2.3629983463045628e-06
Mean,5,16,4.400657141713488e-07
Mean,5,17,8.470446433477842e-07
Mean,5,18,9.70099453970687e-06
Mean,5,19,1.8337928587583821e-06
Mean,5,20,4.2399616469015176e-06
Mean,5,21,2.066306334953793e-06
Mean,5,22,1.6132125005693758e-05
Mean,5,23,8.140064086864127e-08
Mean,6,0,2.689431580671361e-06
Mean,6,1,7.074945635505299e-07
Mean,6,2,9.511427279810557e-05
Mean,6,3,4.243382090921078e-05
Mean,6,4,2.8482160051603114e-05
Mean,6,5,3.117095344438002e-06
Mean,6,6,3.440381161434941e-06
Mean,6,7,2.135873501741085e-07
Mean,6,8,9.101713540259849e-06
Mean,6,9,2.2887984266322244e-05
Mean,6,10,1.3756991824141032e-07
Mean,6,11,1.0407648890910622e-05
Mean,6,12,6.363269573686362e-08
Mean,6,13,1.66108360890935e-06
Mean,6,14,2.3629983463045628e-06
Mean,6,15,4.400657141713488e-07
Mean,6,16,8.470446433477842e-07
Mean,6,17,9.70099453970687e-06
Mean,6,18,1.8337928587583821e-06
Mean,6,19,4.2399616469015176e-06
Mean,6,20,2.066306334953793e-06
Mean,6,21,1.6132125005693758e-05
Mean,6,22,8.140064086864127e-08
Mean,6,23,2.730950315759778e-06
Mean,7,0,7.074945635505299e-07
Mean,7,1,9.511427279810557e-05
Mean,7,2,4.243382090921078e-05
Mean,7,3,2.8482160051603114e-05
Mean,7,4,3.117095344438002e-06
Mean,7,5,3.440381161434941e-06
Mean,7,6,2.135873501741085e-07
Mean,7,7,9.101713540259849e-06
Mean,7,8,2.2887984266322244e-05
Mean,7,9,1.3756991824141032e-07
Mean,7,10,1.0407648890910622e-05
Mean,7,11,6.363269573686362e-08
Mean,7,12,1.66108360890935e-06
Mean,7,13,2.3629983463045628e-06
Mean,7,14,4.400657141713488e-07
Mean,7,15,8.470446433477842e-07
Mean,7,16,9.70099453970687e-06
Mean,7,17,1.8337928587583821e-06
Mean,7,18,4.2399616469015176e-06
Mean,7,19,2.066306334953793e-06
Mean,7,20,1.6132125005693758e-05
Mean,7,21,8.140064086864127e-08
Mean,7,22,2.730950315759778e-06
Mean,7,23,3.4361309308975065e-07
AR(1),0,0,6.662202809535965e-08
AR(1),0,1,6.329039268715172e-06
AR(1),0,2,1.3794573517431671e-05
AR(1),0,3,9.709208212192518e-06
AR(1),0,4,2.2241121647812265e-05
AR(1),0,5,3.470848124279307e-05
AR(1),0,6,1.46650713510223e-05
AR(1),0,7,1.9216633299934547e-08
AR(1),0,8,0.00010199636630726117
AR(1),0,9,0.00011851413128634849
AR(1),0,10,6.067252659360394e-06
AR(1),0,11,1.6931688001515484e-05
AR(1),0,12,7.125070363705498e-06
AR(1),0,13,1.5885441662749651e-06
AR(1),0,14,7.745268754241597e-06
AR(1),0,15,1.1643529927487132e-05
AR(1),0,16,3.1975934318719837e-06
AR(1),0,17,9.19826332872915e-06
AR(1),0,18,1.4708894146756084e-06
AR(1),0,19,1.318953965915734e-06
AR(1),0,20,8.743982175782053e-07
AR(1),0,21,2.437906523116629e-09
AR(1),0,22,1.5471755776702225e-06
AR(1),0,23,7.467549835750422e-06
AR(1),1,0,4.136351924788166e-06
AR(1),1,1,1.6981582051664355e-05
AR(1),1,2,1.77630719983672e-05
AR(1),1,3,1.195040343640217e-05
AR(1),1,4,2.7955345188178225e-05
AR(1),1,5,6.986950473238819e-06
AR(1),1,6,3.093653479623232e-07
AR(1),1,7,9.75960435298898e-05
AR(1),1,8,7.207595643894787e-05
AR(1),1,9,1.6685588528955706e-05
AR(1),1,10,7.750675605826434e-06
AR(1),1,11,5.042854940729705e-06
AR(1),1,12,6.236458565037014e-07
AR(1),1,13,8.321610114181477e-06
AR(1),1,14,1.7181305261793948e-05
AR(1),1,15,3.829881238124089e-07
AR(1),1,16,9.684609568499366e-06
AR(1),1,17,1.834894606901054e-07
AR(1),1,18,1.435910253918652e-06
AR(1),1,19,1.5400537171744287e-06
AR(1),1,20,1.0104492405077782e-07
AR(1),1,21,1.1934717120631245e-06
AR(1),1,22,8.835791427168676e-06
AR(1),1,23,6.031737088221731e-07
AR(1),2,0,1.85077587153608e-05
AR(1),2,1,2.212783239981751e-05
AR(1),2,2,8.387206621716618e-06
AR(1),2,3,2.518216156430245e-05
AR(1),2,4,4.472751077605056e-06
AR(1),2,5,5.508857820696277e-07
AR(1),2,6,9.566716949302368e-05
AR(1),2,7,5.508860799109205e-05
AR(1),2,8,2.3108644375617707e-05
AR(1),2,9,4.8013517439284085e-06
AR(1),2,10,4.230901570450265e-06
AR(1),2,11,3.3646685219535106e-07
AR(1),2,12,8.584997356834283e-06
AR(1),2,13,1.9993818023894258e-05
AR(1),2,14,9.602045460342028e-09
AR(1),2,15,9.905284227086344e-06
AR(1),2,16,6.229626069651992e-09
AR(1),2,17,1.489607277405849e-06
AR(1),2,18,1.8968163151758582e-06
AR(1),2,19,2.3180980507124806e-07
AR(1),2,20,1.0506730317716365e-06
AR(1),2,21,9.482302696850673e-06
AR(1),2,22,1.265450715222306e-06
AR(1),2,23,3.942071557538837e-06
AR(1),3,0,2.422631343004085e-05
AR(1),3,1,7.002536282980431e-06
AR(1),3,2,2.399348114146027e-05
AR(1),3,3,3.5325791247774436e-06
AR(1),3,4,6.807481129398803e-07
AR(1),3,5,9.481415667990785e-05
AR(1),3,6,4.825549303470852e-05
AR(1),3,7,2.6305733638419393e-05
AR(1),3,8,3.7138521552055244e-06
AR(1),3,9,3.8921498699593215e-06
AR(1),3,10,2.368453015272861e-07
AR(1),3,11,8.703643413696062e-06
AR(1),3,12,2.1315243093877183e-05
AR(1),3,13,1.796402612119582e-08
AR(1),3,14,1.0004383332444356e-05
AR(1),3,15,5.8865560665674714e-09
AR(1),3,16,1.5138437636992287e-06
AR(1),3,17,2.0676897262037537e-06
AR(1),3,18,3.0728976676469266e-07
AR(1),3,19,9.899920615722916e-07
AR(1),3,20,9.77763712001665e-06
AR(1),3,21,1.6385605104579356e-06
AR(1),3,22,4.220212947396652e-06
AR(1),3,23,2.160961485439318e-06
AR(1),4,0,6.425928766212895e-06
AR(1),4,1,2.3473238834692763e-05
AR(1),4,2,3.1494530604898244e-06
AR(1),4,3,7.430152941017171e-07
AR(1),4,4,9.44354147060487e-05
AR(1),4,5,4.535731570265299e-05
AR(1),4,6,2.779652869630495e-05
AR(1),4,7,3.2743255686838454e-06
AR(1),4,8,3.7458039234321576e-06
AR(1),4,9,1.980848500398199e-07
AR(1),4,10,8.756756041478858e-06
AR(1),4,11,2.1917479453942572e-05
AR(1),4,12,5.6350441754606105e-08
AR(1),4,13,1.0048685501987435e-05
AR(1),4,14,2.1333088908040123e-08
AR(1),4,15,1.5247027911608391e-06
AR(1),4,16,2.1461768076285774e-06
AR(1),4,17,3.443311254866886e-07
AR(1),4,18,9.635429507495248e-07
AR(1),4,19,9.910650899843942e-06
AR(1),4,20,1.8202579972418298e-06
AR(1),4,21,4.34716232008549e-06
AR(1),4,22,2.0276626687738215e-06
AR(1),4,23,1.5536634299790343e-05
AR(1),5,0,2.3243334312348422e-05
AR(1),5,1,2.9858686417577342e-06
AR(1),5,2,7.716291199847598e-07
AR(1),5,3,9.426694935412272e-05
AR(1),5,4,4.4095224721183614e-05
AR(1),5,5,2.847382574834098e-05
AR(1),5,6,3.0874483887820414e-06
AR(1),5,7,3.6815174030543435e-06
AR(1),5,8,1.8193340529404072e-07
AR(1),5,9,8.780466899984587e-06
AR(1),5,10,2.218844457474148e-05
AR(1),5,11,8.032719532109244e-08
AR(1),5,12,1.0068451267198525e-05
AR(1),5,13,3.130896306846183e-08
AR(1),5,14,1.529552402829896e-06
AR(1),5,15,2.181609295390557e-06
AR(1),5,16,3.615094960379243e-07
AR(1),5,17,9.518765703761825e-07
AR(1),5,18,9.970190757903562e-06
AR(1),5,19,1.9042694948170656e-06
AR(1),5,20,4.404317128149548e-06
AR(1),5,21,1.9696511747170834e-06
AR(1),5,22,1.5643155867960834e-05
AR(1),5,23,4.15431715847548e-08
AR(1),6,0,2.9144049018933816e-06
AR(1),6,1,7.845490942803154e-07
AR(1),6,2,9.419195543464972e-05
AR(1),6,3,4.353876338584614e-05
AR(1),6,4,2.8778150091974105e-05
AR(1),6,5,3.005972210811364e-06
AR(1),6,6,3.653060319880136e-06
AR(1),6,7,1.7495989402415133e-07
AR(1),6,8,8.791039144599438e-06
AR(1),6,9,2.2309681020628382e-05
AR(1),6,10,9.237224405711497e-08
AR(1),6,11,1.00772621145754e-05
AR(1),6,12,3.636685490656647e-08
AR(1),6,13,1.531715125430098e-06
AR(1),6,14,2.197485973392663e-06
AR(1),6,15,3.6929615857395455e-07
AR(1),6,16,9.467026955419317e-07
AR(1),6,17,9.996769997226023e-06
AR(1),6,18,1.9423022804688232e-06
AR(1),6,19,4.429896719924767e-06
AR(1),6,20,1.94408119584117e-06
AR(1),6,21,1.569072270859645e-05
AR(1),6,22,4.884241527353424e-08
AR(1),6,23,2.9032045771187803e-06
AR(1),7,0,7.903387878175686e-07
AR(1),7,1,9.41585592467332e-05
AR(1),7,2,4.329202705838717e-05
AR(1),7,3,2.8914231151334216e-05
AR(1),7,4,2.9700296564856658e-06
AR(1),7,5,3.6404197503147525e-06
AR(1),7,6,1.7189743695594806e-07
AR(1),7,7,8.795750564086707e-06
AR(1),7,8,2.2363791736674098e-05
AR(1),7,9,9.800845558402049e-08
AR(1),7,10,1.0081188118185626e-05
AR(1),7,11,3.8741741826437894e-08
AR(1),7,12,1.5326789950034717e-06
AR(1),7,13,2.2045767187195164e-06
AR(1),7,14,3.727914122774282e-07
AR(1),7,15,9.444025491014178e-07
AR(1),7,16,1.000862102259297e-05
AR(1),7,17,1.959364925633295e-06
AR(1),7,18,4.441314909607468e-06
AR(1),7,19,1.9327449153233346e-06
AR(1),7,20,1.5711934448385243e-05
AR(1),7,21,5.228391844836865e-08
AR(1),7,22,2.9016606345424257e-06
AR(1),7,23,4.0201775462085784e-07
DFM [A],0,0,1.785084667960471e-05
DFM [A],0,1,1.973554903722812e-06
DFM [A],0,2,1.2987543894906062e-05
DFM [A],0,3,3.01765151342562e-05
DFM [A],0,4,6.242336833694585e-07
DFM [A],0,5,6.764158033627541e-05
DFM [A],0,6,6.124062018118235e-06
DFM [A],0,7,5.336719109234743e-07
DFM [A],0,8,0.00014938334961213327
DFM [A],0,9,7.832872297980925e-06
DFM [A],0,10,3.586497866665045e-07
DFM [A],0,11,3.041009444137056e-05
DFM [A],0,12,1.3490505120228476e-06
DFM [A],0,13,6.884933019031642e-08
DFM [A],0,14,2.2379844056935816e-05
DFM [A],0,15,1.884106588819273e-05
DFM [A],0,16,3.215953110955523e-07
DFM [A],0,17,9.148807739027878e-06
DFM [A],0,18,5.908387380995261e-10
DFM [A],0,19,5.645129361142373e-06
DFM [A],0,20,8.531326814658415e-06
DFM [A],0,21,7.282161480421168e-06
DFM [A],0,22,1.3532114184997788e-06
DFM [A],0,23,4.879931859182931e-07
DFM [A],1,0,1.0442674225999793e-07
DFM [A],1,1,1.6999522598348193e-05
DFM [A],1,2,1.764982732949334e-05
DFM [A],1,3,5.190023047133602e-06
DFM [A],1,4,3.590833864252211e-05
DFM [A],1,5,3.766207430680746e-07
DFM [A],1,6,7.081323176819345e-06
DFM [A],1,7,9.05138612094826e-05
DFM [A],1,8,3.1065178544652826e-05
DFM [A],1,9,1.4593199169781508e-05
DFM [A],1,10,1.4403501788709616e-05
DFM [A],1,11,2.59683191995884e-08
DFM [A],1,12,1.0998559750895383e-06
DFM [A],1,13,1.4786936530585076e-05
DFM [A],1,14,3.2417233071957226e-05
DFM [A],1,15,7.457688592192073e-08
DFM [A],1,16,1.4031700525882568e-05
DFM [A],1,17,3.6388545005911027e-07
DFM [A],1,18,8.63503021725704e-07
DFM [A],1,19,5.755967526108707e-06
DFM [A],1,20,3.4311287489844676e-06
DFM [A],1,21,2.0826945909074052e-07
DFM [A],1,22,3.4709498377364493e-06
DFM [A],1,23,1.4574832321135875e-08
DFM [A],2,0,8.851333017980016e-06
DFM [A],2,1,2.307669401175359e-05
DFM [A],2,2,9.85660180909524e-06
DFM [A],2,3,2.3736455251420374e-05
DFM [A],2,4,7.527589314721423e-07
DFM [A],2,5,3.16826687226625e-07
DFM [A],2,6,6.824219085066065e-05
DFM [A],2,7,4.97172340218292e-05
DFM [A],2,8,2.3934281551938385e-05
DFM [A],2,9,5.801276420085133e-06
DFM [A],2,10,9.87386111199494e-07
DFM [A],2,11,1.6396182900179465e-06
DFM [A],2,12,1.2350572393571835e-05
DFM [A],2,13,3.314217268401016e-05
DFM [A],2,14,9.261152189201968e-07
DFM [A],2,15,1.1107093832276786e-05
DFM [A],2,16,7.518680647356482e-07
DFM [A],2,17,3.1241023093840423e-06
DFM [A],2,18,1.6179957123247341e-06
DFM [A],2,19,1.5765933334337632e-06
DFM [A],2,20,3.3741518693782222e-09
DFM [A],2,21,5.2448203699589335e-06
DFM [A],2,22,4.624341800052756e-07
DFM [A],2,23,1.428288922841994e-06
DFM [A],3,0,1.673544393093464e-05
DFM [A],3,1,6.996683738513011e-06
DFM [A],3,2,1.862800757400297e-05
DFM [A],3,3,2.6986702762681218e-06
DFM [A],3,4,1.1833241185931345e-07
DFM [A],3,5,0.00011259180782110525
DFM [A],3,6,5.651520127202827e-05
DFM [A],3,7,3.310146861622481e-05
DFM [A],3,8,4.124987960924417e-06
DFM [A],3,9,2.3944144582954858e-06
DFM [A],3,10,7.174423935097781e-07
DFM [A],3,11,1.1790452541638246e-05
DFM [A],3,12,2.632259826504573e-05
DFM [A],3,13,1.2485770257028717e-06
DFM [A],3,14,1.302173589111146e-05
DFM [A],3,15,1.260188004444989e-07
DFM [A],3,16,3.1290817449076603e-06
DFM [A],3,17,3.7350518030156195e-06
DFM [A],3,18,2.1447893616990806e-07
DFM [A],3,19,3.3861241840852936e-07
DFM [A],3,20,6.488689590962341e-06
DFM [A],3,21,7.709093321828056e-07
DFM [A],3,22,2.9481007814476514e-06
DFM [A],3,23,3.699386022303946e-06
DFM [A],4,0,9.65421849642106e-06
DFM [A],4,1,2.1862657673425636e-05
DFM [A],4,2,4.095935539969425e-06
DFM [A],4,3,7.355546889371859e-07
DFM [A],4,4,0.00010101878509978697
DFM [A],4,5,3.60023637037664e-05
DFM [A],4,6,3.5804239635655914e-05
DFM [A],4,7,2.2222450630750143e-06
DFM [A],4,8,2.8554232149947482e-06
DFM [A],4,9,3.839139672615758e-07
DFM [A],4,10,1.0187607539016751e-05
DFM [A],4,11,2.49528232408486e-05
DFM [A],4,12,3.296930793061806e-07
DFM [A],4,13,1.3723998678672051e-05
DFM [A],4,14,2.2951826914626218e-07
DFM [A],4,15,1.7711277135035131e-06
DFM [A],4,16,3.385092370692494e-06
DFM [A],4,17,8.449779036700439e-07
DFM [A],4,18,1.1889597458009264e-06
DFM [A],4,19,8.751735370582117e-06
DFM [A],4,20,1.0278227423159933e-06
DFM [A],4,21,3.237104136196212e-06
DFM [A],4,22,2.528351853682079e-06
DFM [A],4,23,1.8213235698087197e-05
DFM [A],5,0,1.909875731111714e-05
DFM [A],5,1,3.151140528630303e-06
DFM [A],5,2,1.2626910661362156e-06
DFM [A],5,3,9.443943592034056e-05
DFM [A],5,4,4.037769237112478e-05
DFM [A],5,5,2.5420120976201256e-05
DFM [A],5,6,1.7999898434440128e-06
DFM [A],5,7,4.15211842113909e-06
DFM [A],5,8,3.0771045371877675e-07
DFM [A],5,9,9.56530720793882e-06
DFM [A],5,10,2.356618803506898e-05
DFM [A],5,11,2.1896270645116704e-07
DFM [A],5,12,1.1044235630066912e-05
DFM [A],5,13,2.739621023200588e-07
DFM [A],5,14,1.975986684613393e-06
DFM [A],5,15,2.333456809621789e-06
DFM [A],5,16,6.802305074315304e-07
DFM [A],5,17,6.190141189754559e-07
DFM [A],5,18,1.0686584479023617e-05
DFM [A],5,19,1.720430732802031e-06
DFM [A],5,20,3.5286368983232043e-06
DFM [A],5,21,2.4360016292919624e-06
DFM [A],5,22,1.6469007714688617e-05
DFM [A],5,23,1.52687921020778e-07
DFM [A],6,0,3.902620242059526e-06
DFM [A],6,1,9.129577253692094e-07
DFM [A],6,2,9.092411463741326e-05
DFM [A],6,3,4.313239018100656e-05
DFM [A],6,4,2.7773271408878468e-05
DFM [A],6,5,3.6887989576518203e-06
DFM [A],6,6,4.5994306929605204e-06
DFM [A],6,7,1.0956120511589724e-07
DFM [A],6,8,9.3407773835081e-06
DFM [A],6,9,2.313098079812442e-05
DFM [A],6,10,1.4688739246936904e-07
DFM [A],6,11,1.0603648039611554e-05
DFM [A],6,12,7.762597979668778e-08
DFM [A],6,13,2.017017514645942e-06
DFM [A],6,14,2.4975598232804713e-06
DFM [A],6,15,3.858605705189485e-07
DFM [A],6,16,7.300612496552315e-07
DFM [A],6,17,9.416014374203304e-06
DFM [A],6,18,2.244158550921932e-06
DFM [A],6,19,4.340677145644111e-06
DFM [A],6,20,2.28562101695117e-06
DFM [A],6,21,1.6426755094022355e-05
DFM [A],6,22,6.809463796078567e-08
DFM [A],6,23,2.6804115899593637e-06
DFM [A],7,0,1.1757969218587923e-06
DFM [A],7,1,9.309248301554348e-05
DFM [A],7,2,4.4749068168180425e-05
DFM [A],7,3,2.9223846949216107e-05
DFM [A],7,4,3.1381859921393148e-06
DFM [A],7,5,3.201992566006649e-06
DFM [A],7,6,6.401308465726077e-08
DFM [A],7,7,8.488932099812667e-06
DFM [A],7,8,2.290356139502244e-05
DFM [A],7,9,1.3167957291874417e-07
DFM [A],7,10,1.0262965829987525e-05
DFM [A],7,11,5.8405172958460927e-08
DFM [A],7,12,1.6122203270733015e-06
DFM [A],7,13,2.4943159264673165e-06
DFM [A],7,14,4.3355665887597355e-07
DFM [A],7,15,9.631545576904762e-07
DFM [A],7,16,9.668232105990596e-06
DFM [A],7,17,1.8643119273045169e-06
DFM [A],7,18,4.81758810633649e-06
DFM [A],7,19,1.8897350662348124e-06
DFM [A],7,20,1.6179805963931223e-05
DFM [A],7,21,7.124350408089756e-08
DFM [A],7,22,2.946507767531153e-06
DFM [A],7,23,3.920038404696483e-07
DFM [B],0,0,0.00010124973153376616
DFM [B],0,1,1.938922384239817e-05
DFM [B],0,2,1.1367826195180202e-06
DFM [B],0,3,3.3316340554027925e-06
DFM [B],0,4,6.523096410406744e-06
DFM [B],0,5,4.843479898383692e-05
DFM [B],0,6,5.457618659583044e-06
DFM [B],0,7,1.5647128387807688e-07
DFM [B],0,8,0.00015243000359171208
DFM [B],0,9,8.109282788712589e-06
DFM [B],0,10,1.8847083148151176e-06
DFM [B],0,11,1.1765171078588463e-05
DFM [B],0,12,1.70966885308653e-06
DFM [B],0,13,2.1251708668932845e-07
DFM [B],0,14,1.1205848132320812e-05
DFM [B],0,15,5.465758325264323e-06
DFM [B],0,16,5.36778473050149e-07
DFM [B],0,17,1.1037177918516009e-07
DFM [B],0,18,2.8231701908883665e-07
DFM [B],0,19,2.9695046162779974e-06
DFM [B],0,20,1.8358110587470665e-05
DFM [B],0,21,1.470861654294529e-05
DFM [B],0,22,1.5319212185829283e-06
DFM [B],0,23,9.22468626032582e-07
DFM [B],1,0,3.099909622507296e-05
DFM [B],1,1,8.769669326339199e-07
DFM [B],1,2,2.8548718046954655e-06
DFM [B],1,3,1.8500344548198202e-05
DFM [B],1,4,2.4059855431536317e-05
DFM [B],1,5,5.79348758627931e-08
DFM [B],1,6,1.269661129934078e-06
DFM [B],1,7,0.00012770069524499058
DFM [B],1,8,1.3832884540406558e-05
DFM [B],1,9,7.4943383950145995e-06
DFM [B],1,10,2.7630742014925457e-05
DFM [B],1,11,6.372240303249016e-08
DFM [B],1,12,7.666314454922637e-07
DFM [B],1,13,2.9198496804384448e-06
DFM [B],1,14,2.8982255507080257e-05
DFM [B],1,15,2.9142887463407176e-06
DFM [B],1,16,4.179204390881643e-06
DFM [B],1,17,5.7997675162980085e-06
DFM [B],1,18,5.255937404645512e-08
DFM [B],1,19,2.416114036251802e-07
DFM [B],1,20,2.3664526280704683e-06
DFM [B],1,21,9.398191102091696e-08
DFM [B],1,22,6.129539852171891e-06
DFM [B],1,23,2.73329553820931e-07
DFM [B],2,0,3.605292936348996e-07
DFM [B],2,1,1.1103522327009903e-05
DFM [B],2,2,2.0408121727177957e-05
DFM [B],2,3,1.247019635246646e-05
DFM [B],2,4,2.3141589238819684e-06
DFM [B],2,5,7.261729156323244e-07
DFM [B],2,6,9.86341118591681e-05
DFM [B],2,7,2.1415002367618726e-05
DFM [B],2,8,6.574973330288447e-06
DFM [B],2,9,1.7565882142160285e-05
DFM [B],2,10,2.0449609342966134e-06
DFM [B],2,11,7.384642324735528e-06
DFM [B],2,12,1.1277603120831544e-05
DFM [B],2,13,1.2683241234358956e-05
DFM [B],2,14,7.059992275115527e-07
DFM [B],2,15,1.39106542870333e-06
DFM [B],2,16,1.6872757552498823e-06
DFM [B],2,17,2.2136446737782844e-06
DFM [B],2,18,2.1960825036522456e-07
DFM [B],2,19,7.155745656332279e-07
DFM [B],2,20,4.919816490650906e-07
DFM [B],2,21,7.104998647196295e-06
DFM [B],2,22,2.4224175501683336e-06
DFM [B],2,23,3.986877134213628e-06
DFM [B],3,0,3.4998627466823353e-06
DFM [B],3,1,8.53687498372782e-06
DFM [B],3,2,1.3790067163536797e-05
DFM [B],3,3,6.7512806285564715e-06
DFM [B],3,4,5.234393653637254e-07
DFM [B],3,5,0.0001258691037602685
DFM [B],3,6,3.594660518904983e-05
DFM [B],3,7,1.043689218719439e-05
DFM [B],3,8,1.9743253020617516e-05
DFM [B],3,9,1.985871466761687e-07
DFM [B],3,10,1.2556899248284414e-05
DFM [B],3,11,2.8170614091389125e-05
DFM [B],3,12,2.5343667049335416e-05
DFM [B],3,13,5.756351647955102e-07
DFM [B],3,14,1.2438887997626596e-05
DFM [B],3,15,3.2386665272736965e-06
DFM [B],3,16,3.797224220776635e-07
DFM [B],3,17,1.9193477242679007e-06
DFM [B],3,18,2.6790685099083826e-06
DFM [B],3,19,7.406554221884158e-06
DFM [B],3,20,1.1040157713784618e-05
DFM [B],3,21,2.0925831851463054e-06
DFM [B],3,22,8.290857804272716e-06
DFM [B],3,23,8.937034630725951e-07
DFM [B],4,0,1.779634139199215e-05
DFM [B],4,1,2.83867118563472e-05
DFM [B],4,2,3.993820740423353e-06
DFM [B],4,3,2.3383273432192133e-06
DFM [B],4,4,9.700754479390748e-05
DFM [B],4,5,2.7686951358601004e-05
DFM [B],4,6,2.101639166534543e-05
DFM [B],4,7,1.600486953522466e-05
