M0,H,T,Loss
Mean,2,19,6.829137807450127e-07
Mean,2,20,6.715558835392498e-06
Mean,2,21,2.255713091907361e-05
Mean,2,22,8.269986429883152e-06
Mean,2,23,1.13721207552247e-05
Mean,3,0,2.6933559126404424e-05
Mean,3,1,4.065839421759417e-06
Mean,3,2,2.7159547776832898e-05
Mean,3,3,1.867898695261634e-06
Mean,3,4,5.305595423189403e-07
Mean,3,5,9.805612137292313e-05
Mean,3,6,4.0954827961632057e-05
Mean,3,7,2.8480367259319542e-05
Mean,3,8,2.8505060782768094e-06
Mean,3,9,4.382559033204628e-06
Mean,3,10,1.0309609030996293e-07
Mean,3,11,8.541339635376176e-06
Mean,3,12,2.0128659953246387e-05
Mean,3,13,1.2618756652945355e-09
Mean,3,14,7.012808837059285e-06
Mean,3,15,2.1417465179055417e-07
Mean,3,16,1.3040866927922007e-07
Mean,3,17,1.601321634771769e-07
Mean,3,18,4.524410661760464e-07
Mean,3,19,5.727283272796295e-06
Mean,3,20,2.237951484056934e-05
Mean,3,21,8.215022929605328e-06
Mean,3,22,1.1847657105993018e-05
Mean,3,23,5.018640569501338e-09
Mean,4,0,4.7054182945016455e-06
Mean,4,1,2.7221419772732852e-05
Mean,4,2,1.5447795908111953e-06
Mean,4,3,3.85092482492418e-07
Mean,4,4,9.63377256659312e-05
Mean,4,5,4.041108552029115e-05
Mean,4,6,2.8238542871574127e-05
Mean,4,7,2.795597172284263e-06
Mean,4,8,4.002882344174357e-06
Mean,4,9,6.96436824167429e-08
Mean,4,10,8.218971746230707e-06
Mean,4,11,2.0679388859712364e-05
Mean,4,12,1.5357648522619738e-10
Mean,4,13,7.51741169031884e-06
Mean,4,14,1.3458068243255793e-07
Mean,4,15,2.707909027007004e-07
Mean,4,16,2.0423388833933375e-07
Mean,4,17,2.7199363789718556e-07
Mean,4,18,5.8993649229603535e-06
Mean,4,19,2.2959546643275284e-05
Mean,4,20,8.94305278142408e-06
Mean,4,21,1.2919146256207753e-05
Mean,4,22,7.796959907575167e-09
Mean,4,23,6.9129355208144345e-06
Mean,5,0,2.717378986246032e-05
Mean,5,1,1.5773453353698353e-06
Mean,5,2,2.590643694777759e-07
Mean,5,3,9.862756218456426e-05
Mean,5,4,4.086882134883933e-05
Mean,5,5,2.661176192234812e-05
Mean,5,6,3.0429379037618753e-06
Mean,5,7,3.779505722633816e-06
Mean,5,8,1.2276543601814347e-07
Mean,5,9,7.76124025045166e-06
Mean,5,10,2.1301834234278373e-05
Mean,5,11,8.770364287338391e-09
Mean,5,12,8.178796326848755e-06
Mean,5,13,1.0713607768289447e-07
Mean,5,14,3.686254317543878e-07
Mean,5,15,4.4383310211323417e-07
Mean,5,16,2.3532192667352957e-07
Mean,5,17,4.962757071625341e-06
Mean,5,18,2.1217483489926033e-05
Mean,5,19,8.852685205903472e-06
Mean,5,20,1.2750090225108599e-05
Mean,5,21,1.8433040425255615e-09
Mean,5,22,6.824463559932094e-06
Mean,5,23,1.1839122410244666e-06
Mean,6,0,1.673901933627748e-06
Mean,6,1,1.7490398643260992e-07
Mean,6,2,0.00010064517565233027
Mean,6,3,4.077652152016321e-05
Mean,6,4,2.712748894952932e-05
Mean,6,5,3.428865905471856e-06
Mean,6,6,3.885476276152574e-06
Mean,6,7,9.187011284481034e-08
Mean,6,8,8.689312178566505e-06
Mean,6,9,2.0637207332114116e-05
Mean,6,10,3.2278982455417387e-09
Mean,6,11,8.337046171512221e-06
Mean,6,12,7.046889427208487e-08
Mean,6,13,4.4548687778950035e-07
Mean,6,14,6.429082026218944e-07
Mean,6,15,1.3446960730039382e-07
Mean,6,16,4.484179807585896e-06
Mean,6,17,2.1129910371583555e-05
Mean,6,18,9.32329678129868e-06
Mean,6,19,1.3697031208513441e-05
Mean,6,20,9.54669101396525e-09
Mean,6,21,7.054730976290403e-06
Mean,6,22,1.30048312236617e-06
Mean,6,23,8.794177430456118e-06
Mean,7,0,2.264093245598731e-07
Mean,7,1,0.00010221542433743042
Mean,7,2,3.9393710384577315e-05
Mean,7,3,2.650258484935468e-05
Mean,7,4,3.667028758848278e-06
Mean,7,5,3.284732956877762e-06
Mean,7,6,1.2238119949294207e-07
Mean,7,7,8.365118360437464e-06
Mean,7,8,2.1935809368891545e-05
Mean,7,9,1.1954953656740767e-08
Mean,7,10,8.235537863348778e-06
Mean,7,11,8.83300563807862e-09
Mean,7,12,4.542456630161114e-07
Mean,7,13,7.264005030544615e-07
Mean,7,14,3.0833164976370645e-08
Mean,7,15,4.055144207187257e-06
Mean,7,16,1.968185391926813e-05
Mean,7,17,7.944938523637663e-06
Mean,7,18,1.370492006139973e-05
Mean,7,19,6.043213629275624e-09
Mean,7,20,6.886892992198229e-06
Mean,7,21,1.2795046950210498e-06
Mean,7,22,9.393127034303964e-06
Mean,7,23,3.6211900516901927e-06
AR(1),0,0,6.662202809535965e-08
AR(1),0,1,6.642930137038657e-06
AR(1),0,2,1.4320461117091911e-05
AR(1),0,3,1.1373082877136258e-05
AR(1),0,4,1.8917475434437162e-05
AR(1),0,5,3.6182573267101073e-05
AR(1),0,6,1.28574355710655e-05
AR(1),0,7,8.302609538798277e-11
AR(1),0,8,0.00010401094268132179
AR(1),0,9,0.0001127040598984427
AR(1),0,10,7.801067251021026e-06
AR(1),0,11,1.5007034871277424e-05
AR(1),0,12,6.02119637997828e-06
AR(1),0,13,1.6264905891806224e-06
AR(1),0,14,8.625309099561925e-06
AR(1),0,15,1.2836750408201829e-05
AR(1),0,16,2.4869404453214498e-06
AR(1),0,17,8.759852095370392e-06
AR(1),0,18,1.275483413240263e-06
AR(1),0,19,1.0382434010573169e-06
AR(1),0,20,8.025265525360224e-07
AR(1),0,21,3.791810340226856e-09
AR(1),0,22,1.8006258727181975e-06
AR(1),0,23,8.32738798924037e-06
AR(1),1,0,4.482063718279435e-06
AR(1),1,1,1.7836532569101317e-05
AR(1),1,2,2.0592231305990338e-05
AR(1),1,3,9.206616570008065e-06
AR(1),1,4,3.0159101946466677e-05
AR(1),1,5,5.5710546593824945e-06
AR(1),1,6,1.0154232561552919e-07
AR(1),1,7,0.00010064368991009744
AR(1),1,8,6.835069657006505e-05
AR(1),1,9,1.8576377933474477e-05
AR(1),1,10,6.928281303166324e-06
AR(1),1,11,4.013907661301e-06
AR(1),1,12,7.618481478955118e-07
AR(1),1,13,9.51233089302116e-06
AR(1),1,14,1.840945542297078e-05
AR(1),1,15,2.1689913107092004e-07
AR(1),1,16,8.99863496132614e-06
AR(1),1,17,1.6745450378224815e-07
AR(1),1,18,1.0242841135655302e-06
AR(1),1,19,1.329614133726599e-06
AR(1),1,20,6.765404313797536e-08
AR(1),1,21,1.5506883040160262e-06
AR(1),1,22,9.997630420550155e-06
AR(1),1,23,1.0430660830200877e-06
AR(1),2,0,1.953117997940259e-05
AR(1),2,1,2.5368530253288708e-05
AR(1),2,2,6.212892124615931e-06
AR(1),2,3,2.7766409025261203e-05
AR(1),2,4,3.3992330487934467e-06
AR(1),2,5,2.0674982214336232e-07
AR(1),2,6,9.924213873999296e-05
AR(1),2,7,5.316065658180845e-05
AR(1),2,8,2.3908712443776773e-05
AR(1),2,9,4.6422008334305944e-06
AR(1),2,10,3.3475193376861016e-06
AR(1),2,11,5.145325783446283e-07
AR(1),2,12,9.865881108388389e-06
AR(1),2,13,2.085329784956061e-05
AR(1),2,14,9.185642435272848e-10
AR(1),2,15,9.091023653797084e-06
AR(1),2,16,1.639131829065633e-08
AR(1),2,17,1.0188685308093305e-06
AR(1),2,18,1.5757774459699076e-06
AR(1),2,19,1.5015743514363622e-07
AR(1),2,20,1.4560676493655398e-06
AR(1),2,21,1.0707421767789596e-05
AR(1),2,22,1.7942425403548954e-06
AR(1),2,23,5.445642013330612e-06
AR(1),3,0,2.756502633821911e-05
AR(1),3,1,5.15050655440768e-06
AR(1),3,2,2.6780010866651747e-05
AR(1),3,3,2.643588489778576e-06
AR(1),3,4,2.61285637722865e-07
AR(1),3,5,9.865481075470649e-05
AR(1),3,6,4.740751772870109e-05
AR(1),3,7,2.6123533725012273e-05
AR(1),3,8,3.8844090678083096e-06
AR(1),3,9,3.1064354976802394e-06
AR(1),3,10,4.319263873767991e-07
AR(1),3,11,1.0003901972602699e-05
AR(1),3,12,2.184723515425826e-05
AR(1),3,13,1.9682717979832153e-08
AR(1),3,14,9.126565939906006e-06
AR(1),3,15,3.327639427498976e-10
AR(1),3,16,1.016761485648024e-06
AR(1),3,17,1.6793831038583285e-06
AR(1),3,18,1.9180513019975426e-07
AR(1),3,19,1.4191037625062252e-06
AR(1),3,20,1.0997740344148232e-05
AR(1),3,21,2.1515946082460358e-06
AR(1),3,22,5.753970295989538e-06
AR(1),3,23,1.373959500922698e-06
AR(1),4,0,4.741891934100134e-06
AR(1),4,1,2.6366427705969536e-05
AR(1),4,2,2.353452969223647e-06
AR(1),4,3,2.85793161528836e-07
AR(1),4,4,9.840797683090019e-05
AR(1),4,5,4.511302478588244e-05
AR(1),4,6,2.699568559619979e-05
AR(1),4,7,3.6109200913048964e-06
AR(1),4,8,3.0157763733194984e-06
AR(1),4,9,4.0194149817427766e-07
AR(1),4,10,1.0057366789379058e-05
AR(1),4,11,2.224097282508682e-05
AR(1),4,12,4.290697454112725e-08
AR(1),4,13,9.14020944882091e-06
AR(1),4,14,6.063368784338606e-10
AR(1),4,15,1.0159407738747884e-06
AR(1),4,16,1.7214633252722862e-06
AR(1),4,17,2.0970655718725174e-07
AR(1),4,18,1.4044713127572508e-06
AR(1),4,19,1.111478925419389e-05
AR(1),4,20,2.3036925679916527e-06
AR(1),4,21,5.8784314056002616e-06
AR(1),4,22,1.28873888873957e-06
AR(1),4,23,1.281156885341806e-05
AR(1),5,0,2.6191728599784056e-05
AR(1),5,1,2.236190835582203e-06
AR(1),5,2,2.9628756408361435e-07
AR(1),5,3,9.830411424483514e-05
AR(1),5,4,4.417601801339137e-05
AR(1),5,5,2.7332703519570513e-05
AR(1),5,6,3.5083904291418027e-06
AR(1),5,7,2.981137030450543e-06
AR(1),5,8,3.9064396307588477e-07
AR(1),5,9,1.0078016198644245e-05
AR(1),5,10,2.2395417261665044e-05
AR(1),5,11,5.444328467937008e-08
AR(1),5,12,9.145442385028818e-06
AR(1),5,13,1.710701767085675e-09
AR(1),5,14,1.0156209594073055e-06
AR(1),5,15,1.7383271844125714e-06
AR(1),5,16,2.170169211735588e-07
AR(1),5,17,1.3986475530540573e-06
AR(1),5,18,1.1161715912563763e-05
AR(1),5,19,2.366017180694168e-06
AR(1),5,20,5.928092629354136e-06
AR(1),5,21,1.2553378325925973e-06
AR(1),5,22,1.2854265368607936e-05
AR(1),5,23,3.806023935262504e-08
AR(1),6,0,2.187653802500382e-06
AR(1),6,1,3.006988301603188e-07
AR(1),6,2,9.826038850554463e-05
AR(1),6,3,4.378942570116451e-05
AR(1),6,4,2.7462025255028384e-05
AR(1),6,5,3.4693492848965573e-06
AR(1),6,6,2.967818203853569e-06
AR(1),6,7,3.863216271381106e-07
AR(1),6,8,1.0085982459708123e-05
AR(1),6,9,2.2455769526133568e-05
AR(1),6,10,5.9337468593039286e-08
AR(1),6,11,9.147448826306167e-06
AR(1),6,12,2.2939698364349407e-09
AR(1),6,13,1.0154963129604433e-06
AR(1),6,14,1.7450503523875844e-06
AR(1),6,15,2.1994671453461506e-07
AR(1),6,16,1.3963246251762902e-06
AR(1),6,17,1.1180487714608011e-05
AR(1),6,18,2.3911924672569084e-06
AR(1),6,19,5.947818802337532e-06
AR(1),6,20,1.2420696088101176e-06
AR(1),6,21,1.287120438927792e-05
AR(1),6,22,3.4773513131900696e-08
AR(1),6,23,5.225627727234667e-06
AR(1),7,0,3.0253929757057066e-07
AR(1),7,1,9.824197614350209e-05
AR(1),7,2,4.362923080221401e-05
AR(1),7,3,2.7511517826424733e-05
AR(1),7,4,3.4543916804929874e-06
AR(1),7,5,2.9626845105500543e-06
AR(1),7,6,3.8465787703708266e-07
AR(1),7,7,1.0089054393503137e-05
AR(1),7,8,2.2479318814925404e-05
AR(1),7,9,6.131251411924237e-08
AR(1),7,10,9.1482180531959e-06
AR(1),7,11,2.54488742027993e-09
AR(1),7,12,1.0154477292487872e-06
AR(1),7,13,1.7477252042498764e-06
AR(1),7,14,2.2111244982934416e-07
AR(1),7,15,1.3953972676865443e-06
AR(1),7,16,1.1187990246877842e-05
AR(1),7,17,2.4013049077659265e-06
AR(1),7,18,5.955640449941682e-06
AR(1),7,19,1.2367698179400715e-06
AR(1),7,20,1.2877919909624736e-05
AR(1),7,21,3.350341664992137e-08
AR(1),7,22,5.227077225046446e-06
AR(1),7,23,1.5002541679079119e-06
DFM [A],0,0,1.5780884277625534e-05
DFM [A],0,1,8.287621939178295e-06
DFM [A],0,2,1.3839410790534256e-05
DFM [A],0,3,3.202445164521737e-05
DFM [A],0,4,4.493841572716214e-07
DFM [A],0,5,6.762474011067316e-05
DFM [A],0,6,1.0802367486932735e-06
DFM [A],0,7,6.05611368100937e-06
DFM [A],0,8,0.00018698249524477822
DFM [A],0,9,1.2188954433623896e-05
DFM [A],0,10,3.928007974397262e-06
DFM [A],0,11,5.2888871376824135e-06
DFM [A],0,12,1.7876631628339936e-05
DFM [A],0,13,5.461255100275936e-06
DFM [A],0,14,3.725416063440555e-06
DFM [A],0,15,1.167368843430994e-07
DFM [A],0,16,3.6966072095123237e-06
DFM [A],0,17,1.2962817665599446e-07
DFM [A],0,18,5.985756443002952e-06
DFM [A],0,19,2.0081075128543177e-07
DFM [A],0,20,3.584150069502383e-06
DFM [A],0,21,8.29890208956884e-06
DFM [A],0,22,1.858357010256763e-06
DFM [A],0,23,1.7188817847471905e-07
DFM [A],1,0,1.8166496188780895e-07
DFM [A],1,1,3.12478236370259e-05
DFM [A],1,2,2.2887750118510773e-05
DFM [A],1,3,3.459065772042271e-06
DFM [A],1,4,4.307384489588164e-05
DFM [A],1,5,1.5558405755954787e-06
DFM [A],1,6,1.581993398785836e-08
DFM [A],1,7,0.00014872754736748348
DFM [A],1,8,8.156081755075e-06
DFM [A],1,9,7.508284330052869e-06
DFM [A],1,10,2.0541033056432254e-05
DFM [A],1,11,1.9237177035603037e-06
DFM [A],1,12,5.007902609930964e-07
DFM [A],1,13,4.858577754577133e-06
DFM [A],1,14,1.6376382105277886e-05
DFM [A],1,15,7.280315463117547e-06
DFM [A],1,16,3.21703921175493e-06
DFM [A],1,17,2.4888983341769084e-06
DFM [A],1,18,5.252611680211909e-07
DFM [A],1,19,1.1334392064555817e-06
DFM [A],1,20,9.756200666958837e-07
DFM [A],1,21,4.074809053226456e-07
DFM [A],1,22,2.175410837571648e-06
DFM [A],1,23,3.1577735441078914e-07
DFM [A],2,0,1.3739265475156308e-05
DFM [A],2,1,3.4218524117868446e-05
DFM [A],2,2,6.324745476394228e-06
DFM [A],2,3,2.7371357756362908e-05
DFM [A],2,4,4.0589506012358716e-08
DFM [A],2,5,1.9936906684377624e-06
DFM [A],2,6,0.00011213209141589551
DFM [A],2,7,2.086160753088211e-05
DFM [A],2,8,4.856632866128955e-06
DFM [A],2,9,1.6520166941400043e-05
DFM [A],2,10,1.8666120560810116e-07
DFM [A],2,11,1.1705693206165432e-06
DFM [A],2,12,7.136227957928667e-06
DFM [A],2,13,2.2796610680913878e-05
DFM [A],2,14,1.7317855389077583e-08
DFM [A],2,15,1.2403432611614467e-06
DFM [A],2,16,5.095831629525641e-07
DFM [A],2,17,1.28126339695852e-08
DFM [A],2,18,7.163264716648033e-09
DFM [A],2,19,1.741823247207413e-07
DFM [A],2,20,5.176251991479102e-07
DFM [A],2,21,4.964969060552918e-06
DFM [A],2,22,8.176792519827657e-08
DFM [A],2,23,6.533918274984532e-07
DFM [A],3,0,2.1564536504578653e-05
DFM [A],3,1,4.089828141807529e-06
DFM [A],3,2,2.3426165964485626e-05
DFM [A],3,3,1.974923727454399e-06
DFM [A],3,4,7.501699783604453e-08
DFM [A],3,5,0.00013077978698804854
DFM [A],3,6,3.228552385091348e-05
DFM [A],3,7,1.388040317981692e-05
DFM [A],3,8,1.8755021981197887e-05
DFM [A],3,9,2.973233541845847e-08
DFM [A],3,10,5.3847171454554785e-06
DFM [A],3,11,1.4026344690643423e-05
DFM [A],3,12,2.4022317635516405e-05
DFM [A],3,13,3.477367400421846e-07
DFM [A],3,14,7.879781736645442e-06
DFM [A],3,15,1.7627734937515738e-06
DFM [A],3,16,2.3292442727355171e-07
DFM [A],3,17,5.330902927589754e-07
DFM [A],3,18,1.8343657179285538e-07
DFM [A],3,19,1.2210386510782065e-06
DFM [A],3,20,9.276942428591794e-06
DFM [A],3,21,9.012780395431232e-07
DFM [A],3,22,2.0063580336817447e-06
DFM [A],3,23,4.824272747927055e-06
DFM [A],4,0,7.4275315845722985e-06
DFM [A],4,1,2.4988431168004493e-05
DFM [A],4,2,2.6585801161173006e-06
DFM [A],4,3,5.241480371641203e-07
DFM [A],4,4,0.00011169727984425286
DFM [A],4,5,2.807552514066636e-05
DFM [A],4,6,2.09278938996327e-05
DFM [A],4,7,9.710916459970994e-06
DFM [A],4,8,4.157327563090831e-08
DFM [A],4,9,4.969112585957275e-06
DFM [A],4,10,2.017419621877654e-05
DFM [A],4,11,3.0483924675027397e-05
DFM [A],4,12,5.037793141308482e-07
DFM [A],4,13,1.1910448158614602e-05
DFM [A],4,14,2.452705668154168e-08
DFM [A],4,15,2.4687900049879884e-12
DFM [A],4,16,5.818346616923012e-07
DFM [A],4,17,1.757732444097136e-09
DFM [A],4,18,3.200857436186479e-06
DFM [A],4,19,1.0976360395329858e-05
DFM [A],4,20,1.9757502819489333e-06
DFM [A],4,21,3.8503967214743925e-06
DFM [A],4,22,3.1929440993928877e-06
DFM [A],4,23,1.9736441930490736e-05
DFM [A],5,0,2.1432456422275592e-05
DFM [A],5,1,2.6765923333720172e-06
DFM [A],5,2,7.215272264534687e-07
DFM [A],5,3,9.560677094816957e-05
DFM [A],5,4,3.535095746578624e-05
DFM [A],5,5,2.0112950224790796e-05
DFM [A],5,6,5.968918837477307e-06
DFM [A],5,7,5.072115738686909e-07
DFM [A],5,8,4.454578312207449e-06
DFM [A],5,9,2.071500595308663e-05
DFM [A],5,10,3.522168203186689e-05
DFM [A],5,11,1.108555077654724e-06
DFM [A],5,12,1.3302510467843425e-05
DFM [A],5,13,1.7418641661063362e-07
DFM [A],5,14,7.599303786488603e-07
DFM [A],5,15,1.743819452426725e-07
DFM [A],5,16,1.2345632667364562e-08
DFM [A],5,17,2.119268673134404e-06
DFM [A],5,18,1.4757304925317248e-05
DFM [A],5,19,2.5042184667901017e-06
DFM [A],5,20,4.883691618139674e-06
DFM [A],5,21,1.816651301231584e-06
DFM [A],5,22,1.742608697771932e-05
DFM [A],5,23,2.5038049145608275e-07
DFM [A],6,0,3.221262216575914e-06
DFM [A],6,1,8.4596001853167e-07
DFM [A],6,2,9.436557558209419e-05
DFM [A],6,3,4.299926648605744e-05
DFM [A],6,4,2.4603984225412608e-05
DFM [A],6,5,5.514600691258027e-06
DFM [A],6,6,1.5737136765198905e-06
DFM [A],6,7,2.0783992527157984e-06
DFM [A],6,8,1.8935097261065478e-05
DFM [A],6,9,3.751078624900974e-05
DFM [A],6,10,1.5996891463232667e-06
DFM [A],6,11,1.4655313673590355e-05
DFM [A],6,12,4.648639607165267e-07
DFM [A],6,13,1.9227417247138446e-06
DFM [A],6,14,1.2472071903439857e-06
DFM [A],6,15,1.164999151982626e-07
DFM [A],6,16,2.8558262542692497e-06
DFM [A],6,17,1.302702996489016e-05
DFM [A],6,18,3.9405350013485964e-06
DFM [A],6,19,5.3349988281967905e-06
DFM [A],6,20,1.46842370143166e-06
DFM [A],6,21,1.4583073018903789e-05
DFM [A],6,22,1.0502363465116475e-07
DFM [A],6,23,2.4471980639353504e-06
DFM [A],7,0,9.055348609325085e-07
DFM [A],7,1,9.27619152277112e-05
DFM [A],7,2,4.332912603473541e-05
DFM [A],7,3,2.946835250473282e-05
DFM [A],7,4,4.000882744572202e-06
DFM [A],7,5,2.1437186022411006e-06
DFM [A],7,6,9.963102475503661e-07
DFM [A],7,7,1.4982223319596671e-05
DFM [A],7,8,3.4651722504586484e-05
DFM [A],7,9,2.42113849840854e-06
DFM [A],7,10,1.541485856434137e-05
DFM [A],7,11,5.9671370885982e-07
DFM [A],7,12,2.85970142874396e-06
DFM [A],7,13,2.4923410011238487e-06
DFM [A],7,14,6.255239228855784e-08
DFM [A],7,15,3.3755802250906423e-06
DFM [A],7,16,1.4941653025851037e-05
DFM [A],7,17,3.3264009490852572e-06
DFM [A],7,18,6.866182412190159e-06
DFM [A],7,19,1.3853330245329106e-06
DFM [A],7,20,1.3980173515375918e-05
DFM [A],7,21,8.009360630045177e-10
DFM [A],7,22,2.8390587237956286e-06
DFM [A],7,23,3.261722070909592e-07
DFM [B],0,0,2.8656022565315185e-06
DFM [B],0,1,1.8274457431558328e-05
DFM [B],0,2,3.953007044742213e-08
DFM [B],0,3,4.183887163809875e-06
DFM [B],0,4,1.0175783886725401e-05
DFM [B],0,5,9.859392161342752e-06
DFM [B],0,6,1.128574135050146e-05
DFM [B],0,7,1.391669349843122e-07
DFM [B],0,8,0.00010045762486510785
DFM [B],0,9,1.7273417606976877e-05
DFM [B],0,10,2.373276361579657e-05
DFM [B],0,11,7.364802817288328e-06
DFM [B],0,12,1.2111160995464462e-05
DFM [B],0,13,1.2810492589244175e-06
DFM [B],0,14,2.925295212539468e-06
DFM [B],0,15,3.620745324022868e-08
DFM [B],0,16,5.0944543851512565e-06
DFM [B],0,17,6.689945146054611e-07
DFM [B],0,18,9.06141614215556e-06
DFM [B],0,19,2.5336809449693452e-06
DFM [B],0,20,7.291024854946759e-06
DFM [B],0,21,7.268893203247652e-06
DFM [B],0,22,1.310808092356528e-06
DFM [B],0,23,1.3696495830244377e-07
DFM [B],1,0,2.517462129942809e-05
DFM [B],1,1,6.249273023875804e-05
DFM [B],1,2,1.5588930979920101e-06
DFM [B],1,3,2.2485354395177645e-05
DFM [B],1,4,1.9284436201983524e-05
DFM [B],1,5,3.471873728745714e-06
DFM [B],1,6,4.4197708185548585e-06
DFM [B],1,7,0.00011111815777592109
DFM [B],1,8,3.131641643446816e-05
DFM [B],1,9,1.1699788188981795e-05
DFM [B],1,10,5.2770290473167095e-06
DFM [B],1,11,3.890234253692514e-08
DFM [B],1,12,8.320361553647979e-07
DFM [B],1,13,1.2832248331785199e-06
DFM [B],1,14,1.013345282913446e-05
DFM [B],1,15,1.288935643229944e-05
DFM [B],1,16,1.1728743145668334e-06
DFM [B],1,17,2.640686923559427e-06
DFM [B],1,18,2.5790857012366946e-06
DFM [B],1,19,1.518836646660947e-06
DFM [B],1,20,3.021410781012267e-06
DFM [B],1,21,1.6988224204378876e-06
DFM [B],1,22,2.1533831634663586e-06
DFM [B],1,23,2.0434657421434213e-06
DFM [B],2,0,5.292509093325661e-05
DFM [B],2,1,6.434076659659706e-05
DFM [B],2,2,3.5522496655827246e-05
DFM [B],2,3,8.082608981819482e-06
DFM [B],2,4,5.68856366209531e-06
DFM [B],2,5,1.3875960560242688e-07
DFM [B],2,6,7.657269650606314e-05
DFM [B],2,7,3.231321666404919e-05
DFM [B],2,8,1.7799861949806533e-05
DFM [B],2,9,1.1487594329890226e-05
DFM [B],2,10,1.7116822833936614e-06
DFM [B],2,11,7.332075502449851e-06
DFM [B],2,12,4.368516424233331e-06
DFM [B],2,13,9.156468293289185e-06
DFM [B],2,14,2.7816676017700183e-06
DFM [B],2,15,2.25870254616959e-09
DFM [B],2,16,2.3927297422538965e-06
DFM [B],2,17,2.496305156004977e-07
DFM [B],2,18,1.0931499527166577e-06
DFM [B],2,19,3.902782322234753e-06
DFM [B],2,20,1.2142007614249711e-08
DFM [B],2,21,1.6597587117442042e-06
DFM [B],2,22,2.1228592716294414e-10
DFM [B],2,23,7.850527569879993e-09
DFM [B],3,0,5.591064324128987e-05
DFM [B],3,1,4.060415061582144e-08
DFM [B],3,2,2.196026054444511e-06
DFM [B],3,3,1.2424207676056604e-05
DFM [B],3,4,3.7872864739065007e-06
DFM [B],3,5,0.00010628812773089987
DFM [B],3,6,5.4381111210310505e-05
DFM [B],3,7,2.0719556461309668e-05
DFM [B],3,8,8.265283449942737e-06
DFM [B],3,9,2.076775976461762e-07
DFM [B],3,10,1.0256355849171138e-06
DFM [B],3,11,3.378706278453849e-05
DFM [B],3,12,1.934648893148678e-05
DFM [B],3,13,1.0661001902539848e-06
DFM [B],3,14,6.188326401977208e-07
DFM [B],3,15,5.836531068171343e-06
DFM [B],3,16,6.122372506655086e-08
DFM [B],3,17,6.41705571895556e-08
DFM [B],3,18,2.661565924770707e-06
DFM [B],3,19,1.1690759480231924e-05
DFM [B],3,20,6.53225623414712e-06
DFM [B],3,21,2.681131065900759e-09
DFM [B],3,22,8.721498913740648e-07
DFM [B],3,23,8.226146655772557e-06
DFM [B],4,0,1.7290157560586415e-07
DFM [B],4,1,4.240233446915823e-05
DFM [B],4,2,2.347676636780188e-05
DFM [B],4,3,7.002842442366177e-06
DFM [B],4,4,7.105594155074902e-05
DFM [B],4,5,3.874035005031715e-05
DFM [B],4,6,3.7266099254411255e-05
