M0,H,T,Loss
Mean,3,7,-0.0012426833781687347
Mean,3,8,0.0012403551774477928
Mean,3,9,0.008776258105408573
Mean,3,10,-0.0003163913966938419
Mean,3,11,0.006827491058471088
Mean,3,12,-0.004957563483694851
Mean,3,13,-0.002180979232222726
Mean,3,14,0.0011223616997101324
Mean,3,15,0.0036786324123574713
Mean,3,16,0.004232210465727985
Mean,3,17,-0.003540292711359274
Mean,3,18,0.003475707325779332
Mean,3,19,-0.0032830991628450762
Mean,3,20,-0.0027565078943351876
Mean,3,21,0.008051689253001613
Mean,3,22,-0.008135213731647164
Mean,3,23,-0.006925517443708549
Mean,3,24,0.0002119909608662802
Mean,3,25,-0.0035282515630026537
Mean,3,26,-0.001399505821634799
Mean,3,27,0.0011261685860344717
Mean,3,28,0.0026911805611857975
Mean,3,29,-0.0019461360382249174
Mean,3,30,0.0008329426303901096
Mean,3,31,-0.0024561268453716658
Mean,3,32,-0.001391388239057816
Mean,3,33,-0.0011956167628476384
Mean,3,34,-0.0022362222532757237
Mean,3,35,-0.003603956978804567
Mean,3,36,-0.005552957431496346
Mean,3,37,-0.002470185160081282
Mean,3,38,-0.002891496964491554
Mean,3,39,0.0005040093113087216
Mean,4,0,0.019459326800217606
Mean,4,1,0.009436001437727137
Mean,4,2,0.004204095941908032
Mean,4,3,-0.0031161535212282402
Mean,4,4,0.0019754348653193638
Mean,4,5,-0.002861219119752241
Mean,4,6,-0.0011452061302952227
Mean,4,7,0.0011617543114169557
Mean,4,8,0.008752134862551634
Mean,4,9,-0.00033604991601862873
Mean,4,10,0.006823354809881044
Mean,4,11,-0.004891815804876313
Mean,4,12,-0.002022998393677239
Mean,4,13,0.0012254996328853584
Mean,4,14,0.003869963773034264
Mean,4,15,0.004256653552835887
Mean,4,16,-0.0035162918622673603
Mean,4,17,0.0036442421037523893
Mean,4,18,-0.003245288237741597
Mean,4,19,-0.0027585596091585134
Mean,4,20,0.007804023912384053
Mean,4,21,-0.00825020112033446
Mean,4,22,-0.006917630496061692
Mean,4,23,0.00014400487288962396
Mean,4,24,-0.0033314068337475227
Mean,4,25,-0.0013117843911355067
Mean,4,26,0.0009864193838010388
Mean,4,27,0.002810413893026256
Mean,4,28,-0.00187245267032386
Mean,4,29,0.0008853083073359991
Mean,4,30,-0.002188547471111269
Mean,4,31,-0.0013902488909744541
Mean,4,32,-0.0012773618435499828
Mean,4,33,-0.0021509172503578378
Mean,4,34,-0.0039003033369384202
Mean,4,35,-0.005863243569644237
Mean,4,36,-0.002983744936360372
Mean,4,37,-0.0029550219197170607
Mean,4,38,0.0004314196205547176
Mean,4,39,0.0029341096829352768
Mean,5,0,0.009612860493692865
Mean,5,1,0.004170352588908152
Mean,5,2,-0.002868958155097615
Mean,5,3,0.0024824284125389224
Mean,5,4,-0.0025829657761156305
Mean,5,5,-0.0008999978953126968
Mean,5,6,0.0013231844404332877
Mean,5,7,0.008764919423790058
Mean,5,8,-0.00037010851195170245
Mean,5,9,0.006773990861397629
Mean,5,10,-0.00473673566344823
Mean,5,11,-0.0019310709984190315
Mean,5,12,0.001569049655916241
Mean,5,13,0.003903170256069617
Mean,5,14,0.004437848975029712
Mean,5,15,-0.0034224773712336126
Mean,5,16,0.003647563124396235
Mean,5,17,-0.0030103667814297876
Mean,5,18,-0.002426012956329566
Mean,5,19,0.00790461237153856
Mean,5,20,-0.00830223927859642
Mean,5,21,-0.006887708238911198
Mean,5,22,0.0001051336952676684
Mean,5,23,-0.0034627894746149792
Mean,5,24,-0.0010233809385699951
Mean,5,25,0.000955820224399826
Mean,5,26,0.002717119753436105
Mean,5,27,-0.00173023978294871
Mean,5,28,0.0008020776227236999
Mean,5,29,-0.002191706495557556
Mean,5,30,-0.0014112132912557076
Mean,5,31,-0.0010845716171700502
Mean,5,32,-0.0021369303422920003
Mean,5,33,-0.003810344319081865
Mean,5,34,-0.005871925973424091
Mean,5,35,-0.0038284129633284567
Mean,5,36,-0.0031615388380399415
Mean,5,37,0.000599451471945258
Mean,5,38,0.003019101382468415
Mean,5,39,-0.0008877306170986567
Mean,6,0,0.004308584045065629
Mean,6,1,-0.002773668252045721
Mean,6,2,0.002718607038990203
Mean,6,3,-0.002206121467340779
Mean,6,4,-0.0006340959357807223
Mean,6,5,0.0015092528085061578
Mean,6,6,0.008801845695887156
Mean,6,7,-0.0004901477672508321
Mean,6,8,0.006834035643620366
Mean,6,9,-0.004774783365578117
Mean,6,10,-0.0019091351084870823
Mean,6,11,0.0015918198443913775
Mean,6,12,0.004178027236810448
Mean,6,13,0.004497972058587623
Mean,6,14,-0.003175601012765545
Mean,6,15,0.003613046727657827
Mean,6,16,-0.0029104156863901023
Mean,6,17,-0.0024445923912878977
Mean,6,18,0.007888986153118342
Mean,6,19,-0.008394691518584449
Mean,6,20,-0.007162751381238024
Mean,6,21,0.0002574732655074557
Mean,6,22,-0.0035504757393960322
Mean,6,23,-0.0010683254392000073
Mean,6,24,0.001432934531270014
Mean,6,25,0.0025452484554657367
Mean,6,26,-0.0017855855618951694
Mean,6,27,0.0009704799542530509
Mean,6,28,-0.0021989359735691636
Mean,6,29,-0.0012054493261807538
Mean,6,30,-0.0011324904592189254
Mean,6,31,-0.0020949185786802173
Mean,6,32,-0.0038065063631790796
Mean,6,33,-0.006087136355377231
Mean,6,34,-0.004180788515369603
Mean,6,35,-0.0036996771358935284
Mean,6,36,0.000562936692487857
Mean,6,37,0.002998619798002338
Mean,6,38,-0.0008685898069815132
Mean,6,39,-0.002829675966009207
Mean,7,0,-0.002657326781986895
Mean,7,1,0.0027979539211450332
Mean,7,2,-0.0019575872972145353
Mean,7,3,-0.00018446609257710862
Mean,7,4,0.001922938037060882
Mean,7,5,0.009054409345125216
Mean,7,6,-0.0003583290752506218
Mean,7,7,0.00670223601170168
Mean,7,8,-0.004743566856858064
Mean,7,9,-0.0017857288324474438
Mean,7,10,0.0016396148676275967
Mean,7,11,0.004387299175223111
Mean,7,12,0.004704818109894728
Mean,7,13,-0.0031283320256829446
Mean,7,14,0.003935016150351466
Mean,7,15,-0.002967195853062146
Mean,7,16,-0.002278299454737922
Mean,7,17,0.00817010797437847
Mean,7,18,-0.00830578254876341
Mean,7,19,-0.007051949476196863
Mean,7,20,0.00012700318884504777
Mean,7,21,-0.0034426739649404178
Mean,7,22,-0.0012213407389577947
Mean,7,23,0.001475971837127173
Mean,7,24,0.0029106536916176247
Mean,7,25,-0.001910643473049597
Mean,7,26,0.0009342265627578917
Mean,7,27,-0.002189084407418566
Mean,7,28,-0.0012713148530534486
Mean,7,29,-0.001225002468233597
Mean,7,30,-0.0019471124656278266
Mean,7,31,-0.003662307056884929
Mean,7,32,-0.006080972052174455
Mean,7,33,-0.004096809945139534
Mean,7,34,-0.004605030425229497
Mean,7,35,0.0003412567304698711
Mean,7,36,0.0032025779280018185
Mean,7,37,-0.0007240010905684817
Mean,7,38,-0.002903130231682818
Mean,7,39,-0.0014755961352508062
MIDAS,0,0,0.008448413033006575
MIDAS,0,1,-0.006245023844307762
MIDAS,0,2,-0.003290878763933366
MIDAS,0,3,0.003636230548597512
MIDAS,0,4,-0.027686391139827266
MIDAS,0,5,-0.016391632091931035
MIDAS,0,6,0.00014281279681699474
MIDAS,0,7,-0.008336536724371148
MIDAS,0,8,0.0016586383795016276
MIDAS,0,9,0.004663897493019351
MIDAS,0,10,0.0029735702654147414
MIDAS,0,11,0.0031610377632432735
MIDAS,0,12,0.011046059126256957
MIDAS,0,13,0.002124170321032591
MIDAS,0,14,0.010258692267826237
MIDAS,0,15,-0.00043801654699441965
MIDAS,0,16,-3.621866317515647e-05
MIDAS,0,17,0.0013428781496081848
MIDAS,0,18,0.0004012394223251829
MIDAS,0,19,0.0027298528096588643
MIDAS,0,20,-0.0023926944498978957
MIDAS,0,21,0.006114668760311786
MIDAS,0,22,-0.002642490484319906
MIDAS,0,23,-0.003809746728493846
MIDAS,0,24,0.009692992248216046
MIDAS,0,25,-0.0028415419484890472
MIDAS,0,26,-0.005796235474181624
MIDAS,0,27,7.955451199116552e-05
MIDAS,0,28,-0.003218126150291087
MIDAS,0,29,-0.007045922734146588
MIDAS,0,30,-0.001155108581476036
MIDAS,0,31,0.003871517348670237
MIDAS,0,32,-0.003920113564716905
MIDAS,0,33,-0.0010392833473179932
MIDAS,0,34,0.0013561788202674603
MIDAS,0,35,-0.00013098579588715145
MIDAS,0,36,0.000699877731656519
MIDAS,0,37,0.00021453310047828567
MIDAS,0,38,-0.001968873282114007
MIDAS,0,39,-0.004852472728344018
MIDAS,1,0,-0.00011608019654397832
MIDAS,1,1,0.008124829379954627
MIDAS,1,2,0.02006496398636458
MIDAS,1,3,-0.003814285647151628
MIDAS,1,4,-0.018300738053090456
MIDAS,1,5,-0.025404538251413027
MIDAS,1,6,-0.036151699752753265
MIDAS,1,7,0.0021365594321503317
MIDAS,1,8,-0.0020727328074901415
MIDAS,1,9,-0.0009186119300601849
MIDAS,1,10,0.02075821231036823
MIDAS,1,11,0.01309584093215354
MIDAS,1,12,0.004094753135615836
MIDAS,1,13,0.004930756939874944
MIDAS,1,14,-0.010106265779035409
MIDAS,1,15,-0.005090761458563846
MIDAS,1,16,0.005182764039194337
MIDAS,1,17,0.006839076595822194
MIDAS,1,18,0.0032076180845133457
MIDAS,1,19,-0.004182828875885782
MIDAS,1,20,0.0063424175753154744
MIDAS,1,21,-0.001704284657924342
MIDAS,1,22,-0.0027337655678273355
MIDAS,1,23,0.011180493650962329
MIDAS,1,24,-0.007800041490674798
MIDAS,1,25,-0.006166187006467633
MIDAS,1,26,0.0040062325997040245
MIDAS,1,27,-0.002087849264572765
MIDAS,1,28,-0.0018513802832278914
MIDAS,1,29,0.0037379381908637806
MIDAS,1,30,0.008188287024519058
MIDAS,1,31,0.005092388310680472
MIDAS,1,32,0.004245876319466163
MIDAS,1,33,0.0024931238080757616
MIDAS,1,34,0.0018516192623131943
MIDAS,1,35,-0.0025268196059445415
MIDAS,1,36,-0.003934764909971743
MIDAS,1,37,-0.004566400169607288
MIDAS,1,38,-0.004567919184006828
MIDAS,1,39,-0.0027666619983031165
MIDAS,2,0,0.006897909618213021
MIDAS,2,1,0.02622871464730075
MIDAS,2,2,-0.0008297282329717444
MIDAS,2,3,-0.04497421945192654
MIDAS,2,4,-0.01870390616681572
MIDAS,2,5,-0.023844320996622537
MIDAS,2,6,-0.0073933422110562756
MIDAS,2,7,-0.005447732872613405
MIDAS,2,8,0.004959877980044603
MIDAS,2,9,0.01568717203904211
MIDAS,2,10,0.01670099773727408
MIDAS,2,11,0.007025513765179981
MIDAS,2,12,0.016117252769590223
MIDAS,2,13,-0.014468406563331444
MIDAS,2,14,0.0006759179090101188
MIDAS,2,15,0.009910607108986433
MIDAS,2,16,0.007221675506788449
MIDAS,2,17,0.006791398613054339
MIDAS,2,18,-0.00013095662094571824
MIDAS,2,19,0.003834349350486276
MIDAS,2,20,-0.0019586860881705206
MIDAS,2,21,-0.0031087771791852075
MIDAS,2,22,0.008351599642717675
MIDAS,2,23,-0.009797755803793181
MIDAS,2,24,-0.0064006309293871445
MIDAS,2,25,0.0008412058124865375
MIDAS,2,26,-0.0037225482521608053
MIDAS,2,27,-0.0005635091462937794
MIDAS,2,28,0.00198422036471872
MIDAS,2,29,0.004611407034460826
MIDAS,2,30,0.004660418961106032
MIDAS,2,31,0.007797624665091457
MIDAS,2,32,0.004368418935297029
MIDAS,2,33,0.003340016977570249
MIDAS,2,34,-0.0014216611079686256
MIDAS,2,35,-0.0036104778256123276
MIDAS,2,36,-0.005475143417406051
MIDAS,2,37,-0.0051186016940780845
MIDAS,2,38,-0.003791255776558933
MIDAS,2,39,-0.0023284789221492616
MIDAS,3,0,0.025670892751445386
MIDAS,3,1,0.01035770774339861
MIDAS,3,2,-0.01900074852300026
MIDAS,3,3,-0.05127044861765957
MIDAS,3,4,-0.030154121419430933
MIDAS,3,5,-0.009299733681690812
MIDAS,3,6,-0.03218413789403651
MIDAS,3,7,-0.009651594956442723
MIDAS,3,8,0.012052757054325968
MIDAS,3,9,0.013487175473954987
MIDAS,3,10,0.008897836670164387
MIDAS,3,11,0.01262875155642772
MIDAS,3,12,-0.012215851476595683
MIDAS,3,13,-0.00532224541038161
MIDAS,3,14,0.011985599354755717
MIDAS,3,15,0.009631199690106371
MIDAS,3,16,0.00689174616225444
MIDAS,3,17,-0.0004296714540897792
MIDAS,3,18,0.009117360456516194
MIDAS,3,19,0.009319074781450208
MIDAS,3,20,-0.004161107878998476
MIDAS,3,21,0.011077957752956282
MIDAS,3,22,-0.0065236883409894265
MIDAS,3,23,0.0018642710792070374
MIDAS,3,24,0.0036067846881788247
MIDAS,3,25,-0.00149648780689158
MIDAS,3,26,0.0001166578864115848
MIDAS,3,27,0.002287058218163543
MIDAS,3,28,0.006026072022208402
MIDAS,3,29,0.0021510156738882213
MIDAS,3,30,0.007506871843987415
MIDAS,3,31,0.005650006176765037
MIDAS,3,32,0.006253112388642326
MIDAS,3,33,0.0034886611871635838
MIDAS,3,34,-0.003038675497117489
MIDAS,3,35,-0.005489277998875514
MIDAS,3,36,-0.004758714744999349
MIDAS,3,37,-0.003445317170867366
MIDAS,3,38,-0.0020711080594542613
MIDAS,3,39,-0.002509040186820733
MIDAS,4,0,0.003313481825218024
MIDAS,4,1,-0.0027460584451135016
MIDAS,4,2,-0.03068878688185161
MIDAS,4,3,-0.02831718532247423
MIDAS,4,4,0.008884788197423485
MIDAS,4,5,0.0036434845389294052
MIDAS,4,6,0.019250077514078784
MIDAS,4,7,-0.0022734758073079267
MIDAS,4,8,0.007506002049566283
MIDAS,4,9,-0.012198972699858129
MIDAS,4,10,0.015260277740844395
MIDAS,4,11,0.0005075383491760736
MIDAS,4,12,-0.0007025708523115317
MIDAS,4,13,-0.0006503844725229391
MIDAS,4,14,0.0003881097319951036
MIDAS,4,15,0.007433945210783581
MIDAS,4,16,-0.0030640321456499543
MIDAS,4,17,0.009632636437443238
MIDAS,4,18,0.006177246726478363
MIDAS,4,19,0.0005725851503278348
MIDAS,4,20,0.011397082954231651
MIDAS,4,21,-0.00878804515010868
MIDAS,4,22,-0.006693712785635091
MIDAS,4,23,0.003646917220119155
MIDAS,4,24,0.0012782531477542897
MIDAS,4,25,0.001038274699551327
MIDAS,4,26,0.0019116566991160332
MIDAS,4,27,0.004946176104849183
MIDAS,4,28,0.0029523448226547984
MIDAS,4,29,0.004960162052902527
MIDAS,4,30,0.005411440932048764
MIDAS,4,31,0.0061908570844395995
MIDAS,4,32,0.003384676067345646
MIDAS,4,33,-0.0008629429928072654
MIDAS,4,34,-0.001706792353901438
MIDAS,4,35,-0.004642397001209123
MIDAS,4,36,-0.0026378417542191005
MIDAS,4,37,-5.6390738638723015e-05
MIDAS,4,38,0.0017277250304542843
MIDAS,4,39,0.0007725146821805536
MIDAS,5,0,-0.002360260184074395
MIDAS,5,1,-0.004010929059240484
MIDAS,5,2,-0.015028797328996611
MIDAS,5,3,-0.00539748638770884
MIDAS,5,4,0.007853615567746483
MIDAS,5,5,0.00369702546781426
MIDAS,5,6,-0.010236684897400065
MIDAS,5,7,-0.012078748091412437
MIDAS,5,8,-0.005856592908784195
MIDAS,5,9,0.014493514243356624
MIDAS,5,10,-0.006984607277670575
MIDAS,5,11,0.006193911273973047
MIDAS,5,12,0.0023115215520874014
MIDAS,5,13,-0.0023257620676026495
MIDAS,5,14,0.008494377228016776
MIDAS,5,15,-0.0019072971771678998
MIDAS,5,16,0.013219942399314281
MIDAS,5,17,0.00628541621858335
MIDAS,5,18,0.0013905489025125535
MIDAS,5,19,0.0069790984531197635
MIDAS,5,20,-0.011375738251317288
MIDAS,5,21,-0.0028839844123224392
MIDAS,5,22,0.0027011348090944035
MIDAS,5,23,-0.0020121295850515216
MIDAS,5,24,0.0053471475877794215
MIDAS,5,25,0.0016857180291344367
MIDAS,5,26,0.008950978952874885
MIDAS,5,27,0.007953749081207294
MIDAS,5,28,0.005678547381500844
MIDAS,5,29,0.0063060638017270266
MIDAS,5,30,0.0069023832763395075
MIDAS,5,31,0.0022895359823383657
MIDAS,5,32,0.0018904965981326105
MIDAS,5,33,-0.00239545109231776
MIDAS,5,34,-0.003932616876325426
MIDAS,5,35,-0.001990138402181399
MIDAS,5,36,0.0048285730671514815
MIDAS,5,37,0.0009462903807121838
MIDAS,5,38,0.00013904224984035178
MIDAS,5,39,-0.003889715528794526
MIDAS,6,0,-0.002603752491518349
MIDAS,6,1,-0.007483799424130997
MIDAS,6,2,-0.004744941884554972
MIDAS,6,3,-8.313136841592988e-06
MIDAS,6,4,0.02672070217370428
MIDAS,6,5,0.0014420150891458908
MIDAS,6,6,-0.006238530554085441
MIDAS,6,7,0.0018043945332052516
MIDAS,6,8,0.009975743956853928
MIDAS,6,9,-0.0041217079500514295
MIDAS,6,10,0.011843512716294694
MIDAS,6,11,0.00436433848011611
MIDAS,6,12,0.01241059482819623
MIDAS,6,13,-0.0005419638523070083
MIDAS,6,14,-0.002969242836163531
MIDAS,6,15,0.007782683388098026
MIDAS,6,16,0.004525231442645881
MIDAS,6,17,0.0010170955311870821
MIDAS,6,18,0.014366276704738093
MIDAS,6,19,-0.009970034179813198
MIDAS,6,20,-0.008186136158604118
MIDAS,6,21,0.0009408157047710586
MIDAS,6,22,-0.002647383838589445
MIDAS,6,23,0.0024221465922789056
MIDAS,6,24,0.00364640869108921
MIDAS,6,25,0.0037807972931422095
MIDAS,6,26,0.0029651917645710747
MIDAS,6,27,0.004718161838627695
MIDAS,6,28,0.00110747002736971
MIDAS,6,29,0.004453193956211185
MIDAS,6,30,0.0016759429486922677
MIDAS,6,31,-0.002523569583406785
MIDAS,6,32,-0.00021500053763311416
MIDAS,6,33,-0.0007576820657477432
MIDAS,6,34,-0.002185649990584987
MIDAS,6,35,-0.0033093062474392337
MIDAS,6,36,0.0004890007605420901
MIDAS,6,37,-0.0008720119184708009
MIDAS,6,38,-0.005168931582615886
MIDAS,6,39,-0.005924606834844249
MIDAS,7,0,-0.009466514121011085
MIDAS,7,1,0.00710811932229741
MIDAS,7,2,-0.005413835257512903
MIDAS,7,3,0.00021980299759092724
MIDAS,7,4,0.019630400825813177
MIDAS,7,5,0.0017037409624769476
MIDAS,7,6,-0.011896197079056505
MIDAS,7,7,0.00953627913655964
MIDAS,7,8,-0.0019247532313887393
MIDAS,7,9,0.009552543930671047
MIDAS,7,10,0.011049084936053003
MIDAS,7,11,0.0138153505057181
MIDAS,7,12,0.015373163163836882
MIDAS,7,13,-0.009860873558311277
MIDAS,7,14,-0.00161081220253363
MIDAS,7,15,-0.007092447766109872
MIDAS,7,16,-0.004629863090690491
MIDAS,7,17,0.006876573422758339
MIDAS,7,18,-0.011838557423713274
MIDAS,7,19,-0.009988213781597154
MIDAS,7,20,-0.003790601954825311
MIDAS,7,21,-0.008775769496154039
MIDAS,7,22,-0.005405705141980152
MIDAS,7,23,-0.0027115911046008937
MIDAS,7,24,-0.0015823942800490209
MIDAS,7,25,-0.0005235240671309423
MIDAS,7,26,-0.0022305564019308465
MIDAS,7,27,-0.004939090845861875
MIDAS,7,28,-0.0005240901797340242
MIDAS,7,29,0.0004946117556465651
MIDAS,7,30,-0.0038544797650802262
MIDAS,7,31,0.004138917184820233
MIDAS,7,32,-0.0019138813359950695
MIDAS,7,33,-0.006035991395803041
MIDAS,7,34,-0.00020291975860396716
MIDAS,7,35,0.0024597357396964024
MIDAS,7,36,0.0036673509750370942
MIDAS,7,37,-0.004492336015677284
MIDAS,7,38,-0.007343259539808363
MIDAS,7,39,-0.008189269700863172
DFM [A],0,0,0.0089997399106858
DFM [A],0,1,-0.0034115523848812996
DFM [A],0,2,0.0097419385589076
DFM [A],0,3,0.0232854545632155
DFM [A],0,4,0.0100225276670006
DFM [A],0,5,-0.0102003337621798
DFM [A],0,6,-0.0102123492008137
DFM [A],0,7,-0.0129385964772991
DFM [A],0,8,-0.004897123791864549
DFM [A],0,9,-0.006434264345474899
DFM [A],0,10,-0.0081683999246195
DFM [A],0,11,-0.0026369523004908003
DFM [A],0,12,0.006620659995079
DFM [A],0,13,-0.0034610380678895005
DFM [A],0,14,0.0034940721207969
DFM [A],0,15,-0.0107072480677871
DFM [A],0,16,-0.005336642341573999
DFM [A],0,17,0.0004017881630915994
DFM [A],0,18,0.0024266693227156
DFM [A],0,19,0.0048309144441257
DFM [A],0,20,-0.0027075155409600005
DFM [A],0,21,0.0046439797178225994
DFM [A],0,22,-0.0037266532846136
DFM [A],0,23,-0.0016982043818041005
DFM [A],0,24,0.009487445912927401
DFM [A],0,25,-0.0066400526136245995
DFM [A],0,26,-0.0052451162941387006
DFM [A],0,27,0.0014731792339747005
DFM [A],0,28,-0.0021778960269038996
DFM [A],0,29,4.215348086400016e-05
DFM [A],0,30,0.0032512997326425
DFM [A],0,31,0.0036176115627860003
DFM [A],0,32,-0.0013528516704240994
DFM [A],0,33,0.0027452224868005997
DFM [A],0,34,-0.0017273664368575997
DFM [A],0,35,-7.373465991789962e-05
DFM [A],0,36,0.0011135651247143
DFM [A],0,37,0.00048033382408149954
DFM [A],0,38,-0.0006120200635931
DFM [A],0,39,-0.0019649854950882003
DFM [A],1,0,-0.0008319921111826995
DFM [A],1,1,0.0087553455720397
DFM [A],1,2,0.0273614997213304
DFM [A],1,3,0.0145390478867985
DFM [A],1,4,0.0027220865394674
DFM [A],1,5,-0.0126587131664873
DFM [A],1,6,-0.0167837287415336
DFM [A],1,7,-0.0067845950684134
DFM [A],1,8,-0.0092666687097888
DFM [A],1,9,-0.0046678182661475005
DFM [A],1,10,-0.0046680379307552
DFM [A],1,11,0.0051295784680679
DFM [A],1,12,-0.0030924502373418004
DFM [A],1,13,0.0036200011294535
DFM [A],1,14,-0.008115756815439001
DFM [A],1,15,-0.0060855061361851995
DFM [A],1,16,-0.0013301950224763005
DFM [A],1,17,0.0025107593147222
DFM [A],1,18,0.003143558358896
DFM [A],1,19,-0.003420397034867401
DFM [A],1,20,0.003968256023946099
DFM [A],1,21,-0.0025018239113845002
DFM [A],1,22,-0.0027060377680394
DFM [A],1,23,0.0081567794717246
DFM [A],1,24,-0.0075017616558389994
DFM [A],1,25,-0.0061557197491979
DFM [A],1,26,0.0009414247929229007
DFM [A],1,27,-0.002738097403217599
DFM [A],1,28,-0.00013894717947709936
DFM [A],1,29,0.0022182224531690996
DFM [A],1,30,0.0043218489717165
DFM [A],1,31,-0.0005191849934219001
DFM [A],1,32,0.0013936751016248995
DFM [A],1,33,-0.0009043819168735997
DFM [A],1,34,-0.0004246838711766997
DFM [A],1,35,-0.00046784993316789994
DFM [A],1,36,-0.0011021968734739006
DFM [A],1,37,-0.0022467261399365997
DFM [A],1,38,-0.0039502895740768
DFM [A],1,39,-0.0014275150141574
DFM [A],2,0,0.010244904850339
DFM [A],2,1,0.0267376399044451
DFM [A],2,2,0.017842737927622
DFM [A],2,3,0.0063205304372916
DFM [A],2,4,6.808041330379992e-05
DFM [A],2,5,-0.0167684488722172
DFM [A],2,6,-0.010318387775828601
DFM [A],2,7,-0.010653508680341399
DFM [A],2,8,-0.0069906604745926006
DFM [A],2,9,-0.0021483074270849003
DFM [A],2,10,0.0035274734318387
DFM [A],2,11,-0.0039411269172497
