M0,H,T,Loss
DFM [A],2,20,0.0009117652382057001
DFM [A],2,21,-0.0017764712531756002
DFM [A],2,22,0.0003404805555990995
DFM [A],2,23,-0.0009650078307119007
DFM [A],3,0,0.0047349959001
DFM [A],3,1,-0.001586119024125001
DFM [A],3,2,0.0042438741669812
DFM [A],3,3,-0.0010933790089725998
DFM [A],3,4,6.744329483979964e-05
DFM [A],3,5,0.0108967017670958
DFM [A],3,6,-0.0071414666565697
DFM [A],3,7,-0.004824523827595701
DFM [A],3,8,0.0025665388629419004
DFM [A],3,9,-0.0011660093360088995
DFM [A],3,10,0.0018519417709485005
DFM [A],3,11,0.004338238830672501
DFM [A],3,12,0.0057403023682117
DFM [A],3,13,0.0003197284146226999
DFM [A],3,14,0.004326901069377699
DFM [A],3,15,0.00011388900415480047
DFM [A],3,16,0.0015680785679384008
DFM [A],3,17,0.0020162935609223005
DFM [A],3,18,0.0006544643931895994
DFM [A],3,19,-0.00012995636631009996
DFM [A],3,20,-0.0015626070764476006
DFM [A],3,21,-0.00022470113624960004
DFM [A],3,22,-0.0006246635888182001
DFM [A],3,23,0.0023579851928590004
DFM [A],4,0,-0.0027641511339682005
DFM [A],4,1,0.0055284625773315
DFM [A],4,2,-0.0021766548519162
DFM [A],4,3,-0.00038939631215930033
DFM [A],4,4,0.0105143306961861
DFM [A],4,5,-0.0055508998322242
DFM [A],4,6,-0.005889265431921801
DFM [A],4,7,0.0021881154402721
DFM [A],4,8,-0.0011850417295754994
DFM [A],4,9,0.0010358849792910007
DFM [A],4,10,0.004190311004512901
DFM [A],4,11,0.005899115007726399
DFM [A],4,12,0.0011735468334605004
DFM [A],4,13,0.0031667578815775996
DFM [A],4,14,0.0011787817957653003
DFM [A],4,15,0.0011552948506247003
DFM [A],4,16,0.0017608751443225004
DFM [A],4,17,0.0010579703563785995
DFM [A],4,18,-0.0009431226009952
DFM [A],4,19,-0.002453748937182301
DFM [A],4,20,-4.155837719760011e-05
DFM [A],4,21,-0.0011080107637631
DFM [A],4,22,0.0026494978379774
DFM [A],4,23,0.0047887652798425
DFM [A],5,0,0.004520616429136599
DFM [A],5,1,-0.0010777769706246994
DFM [A],5,2,-0.0013162908985241998
DFM [A],5,3,0.0101232889470232
DFM [A],5,4,-0.0058781005504448
DFM [A],5,5,-0.004528316655822001
DFM [A],5,6,0.0012772240835529003
DFM [A],5,7,-0.0015089899232660995
DFM [A],5,8,0.0010197126473777
DFM [A],5,9,0.003492217084955
DFM [A],5,10,0.0057724707270003
DFM [A],5,11,0.0013093443368961
DFM [A],5,12,0.0038973842061815994
DFM [A],5,13,0.00018596948273730003
DFM [A],5,14,0.0020662739116844003
DFM [A],5,15,0.0014077662705608007
DFM [A],5,16,0.000839487912488
DFM [A],5,17,-0.0005980012133113
DFM [A],5,18,-0.003149326493839401
DFM [A],5,19,-0.0008040603762228
DFM [A],5,20,-0.0009512825863288001
DFM [A],5,21,0.0022360122294930998
DFM [A],5,22,0.0050382701477872
DFM [A],5,23,0.0009308409947397
DFM [A],6,0,-0.0019400681459619002
DFM [A],6,1,-0.0003762845791294
DFM [A],6,2,0.0093301343579808
DFM [A],6,3,-0.0062128679463952
DFM [A],6,4,-0.004808346505818501
DFM [A],6,5,0.0024417501351325
DFM [A],6,6,-0.0022883084644177995
DFM [A],6,7,0.0007423345495047003
DFM [A],6,8,0.0034784516005368
DFM [A],6,9,0.005175256751406799
DFM [A],6,10,0.0012009003218504
DFM [A],6,11,0.004013488787230299
DFM [A],6,12,0.0008111691073496999
DFM [A],6,13,0.0012165972883496
DFM [A],6,14,0.0021871018337379002
DFM [A],6,15,0.0005374299684664996
DFM [A],6,16,-0.0007849293993547994
DFM [A],6,17,-0.0028540956848723004
DFM [A],6,18,-0.0013990686824698001
DFM [A],6,19,-0.0016037770937871003
DFM [A],6,20,0.0023701034009338
DFM [A],6,21,0.0046845136664511
DFM [A],6,22,0.0011443396675368004
DFM [A],6,23,-0.0011154515256676994
DFM [A],7,0,-0.0011140553195620002
DFM [A],7,1,0.0101342158763105
DFM [A],7,2,-0.0068916127955837
DFM [A],7,3,-0.005094973340552001
DFM [A],7,4,0.0022020696340850007
DFM [A],7,5,-0.0012918294140670996
DFM [A],7,6,7.557194984910039e-05
DFM [A],7,7,0.0032409062828757996
DFM [A],7,8,0.005163539510452101
DFM [A],7,9,0.0006899853271022001
DFM [A],7,10,0.0039206134675014
DFM [A],7,11,0.0009104236265496
DFM [A],7,12,0.0017515879303769003
DFM [A],7,13,0.0014598808736834001
DFM [A],7,14,0.0012041440694400994
DFM [A],7,15,-0.001043309911391
DFM [A],7,16,-0.003014039888646
DFM [A],7,17,-0.0011465063456244998
DFM [A],7,18,-0.0021127492086221
DFM [A],7,19,0.0018117140845323003
DFM [A],7,20,0.0047992261680398
DFM [A],7,21,0.0008416746621279
DFM [A],7,22,-0.0009327778858569998
DFM [A],7,23,-0.00014184180179000003
DFM [B],0,0,-0.005218448304302799
DFM [B],0,1,0.00011102155861989968
DFM [B],0,2,0.0013777845397584003
DFM [B],0,3,0.0036684396580704
DFM [B],0,4,-0.0030524044914616005
DFM [B],0,5,0.0053463630643736
DFM [B],0,6,-0.0038474201175781996
DFM [B],0,7,-0.0010605714951046003
DFM [B],0,8,0.010095196064556
DFM [B],0,9,-0.006881770785484499
DFM [B],0,10,-0.0052144729552735004
DFM [B],0,11,0.0018627475483066003
DFM [B],0,12,-0.002185936097156199
DFM [B],0,13,-0.0006952406829367997
DFM [B],0,14,0.0038913133749409004
DFM [B],0,15,0.0044208721344609
DFM [B],0,16,0.0001072016499435004
DFM [B],0,17,0.0032170555708992
DFM [B],0,18,-0.0011979418675229997
DFM [B],0,19,0.0011382388375880004
DFM [B],0,20,0.0039664128191828005
DFM [B],0,21,0.0023123820922455003
DFM [B],0,22,0.00020646441359280059
DFM [B],0,23,-0.002387496488482301
DFM [B],1,0,-0.0014176589728312002
DFM [B],1,1,0.0023542373490985005
DFM [B],1,2,0.0021490968733406
DFM [B],1,3,-0.004423128931652401
DFM [B],1,4,0.0037079298751024
DFM [B],1,5,-0.0018962872684419995
DFM [B],1,6,-0.0026851620866444005
DFM [B],1,7,0.0088126313224021
DFM [B],1,8,-0.0068594164811057
DFM [B],1,9,-0.006291046636308801
DFM [B],1,10,0.0009976185713059006
DFM [B],1,11,-0.0022825698967383996
DFM [B],1,12,-9.929288496129951e-05
DFM [B],1,13,0.0015713168144248003
DFM [B],1,14,0.0051519253403427
DFM [B],1,15,0.0002490309771899001
DFM [B],1,16,0.0031228043777634
DFM [B],1,17,-0.00020326402324449995
DFM [B],1,18,0.00038013333716700043
DFM [B],1,19,0.0012173787079108002
DFM [B],1,20,0.002294285988230299
DFM [B],1,21,7.180210921900031e-05
DFM [B],1,22,-0.0026941475342632006
DFM [B],1,23,-0.0014798932936310998
DFM [B],2,0,0.0015772120015410001
DFM [B],2,1,0.0029558122436700003
DFM [B],2,2,-0.0051932698476765005
DFM [B],2,3,0.0027869182753409993
DFM [B],2,4,-0.0028689616497700994
DFM [B],2,5,-0.0013149711580262005
DFM [B],2,6,0.008112397747056299
DFM [B],2,7,-0.007604437990604699
DFM [B],2,8,-0.005856949513556701
DFM [B],2,9,0.0007115979233594007
DFM [B],2,10,-0.002813425408583499
DFM [B],2,11,-8.912056030539999e-05
DFM [B],2,12,0.0024105133137924
DFM [B],2,13,0.0033504599956095
DFM [B],2,14,0.0005618256557211
DFM [B],2,15,0.0031418010250737
DFM [B],2,16,0.00018506361009490001
DFM [B],2,17,0.0007450903077728006
DFM [B],2,18,0.0008399750346546001
DFM [B],2,19,0.00029972137350329966
DFM [B],2,20,0.0003393258891963005
DFM [B],2,21,-0.0023941881643225003
DFM [B],2,22,-0.0011667287373696
DFM [B],2,23,-0.0024105731265645003
DFM [B],3,0,0.0024271016696466997
DFM [B],3,1,-0.004500704496474501
DFM [B],3,2,0.0022576924880603998
DFM [B],3,3,-0.003612820328449
DFM [B],3,4,-0.0020449320760133
DFM [B],3,5,0.0092215430683557
DFM [B],3,6,-0.0080184461811811
DFM [B],3,7,-0.006416890556135201
DFM [B],3,8,0.0012161232500689
DFM [B],3,9,-0.0028805064411363997
DFM [B],3,10,-0.0004967777182227993
DFM [B],3,11,0.0024463087562336997
DFM [B],3,12,0.0041880747452765
DFM [B],3,13,-0.0009767772274314
DFM [B],3,14,0.0033360383720631
DFM [B],3,15,0.00017182803499159963
DFM [B],3,16,0.0012135821118629004
DFM [B],3,17,0.0010021734669470005
DFM [B],3,18,4.881283716549976e-05
DFM [B],3,19,-0.0013060831237830996
DFM [B],3,20,-0.0020909935075792
DFM [B],3,21,-0.0007931311224764004
DFM [B],3,22,-0.0019751909460572004
DFM [B],3,23,0.0010313978806694001
DFM [B],4,0,-0.0049318887391706
DFM [B],4,1,0.0028547242150657
DFM [B],4,2,-0.004049730107914699
DFM [B],4,3,-0.0027014458413608
DFM [B],4,4,0.0085959570709408
DFM [B],4,5,-0.007061531567637299
DFM [B],4,6,-0.0067325418657769006
DFM [B],4,7,0.0007302568309964005
DFM [B],4,8,-0.0023986585635503996
DFM [B],4,9,-0.0005099725679895998
DFM [B],4,10,0.0020991013517127
DFM [B],4,11,0.0042190326672205
DFM [B],4,12,-0.00020339719048639935
DFM [B],4,13,0.0019722922392624
DFM [B],4,14,0.0003103895739760996
DFM [B],4,15,0.0012053801949819002
DFM [B],4,16,0.0014456357173824007
DFM [B],4,17,0.0001572864381841994
DFM [B],4,18,-0.0014882446799399998
DFM [B],4,19,-0.003515319445725901
DFM [B],4,20,-0.0005134997888399002
DFM [B],4,21,-0.0016172545433506
DFM [B],4,22,0.0014559908223646997
DFM [B],4,23,0.0035979621655724
DFM [B],5,0,0.0024790062136709
DFM [B],5,1,-0.0035345707721289995
DFM [B],5,2,-0.0030869160825505006
DFM [B],5,3,0.007999026950942099
DFM [B],5,4,-0.0076228720488377
DFM [B],5,5,-0.0058894733400285
DFM [B],5,6,0.0004628315421716005
DFM [B],5,7,-0.0028415209108148994
DFM [B],5,8,-6.849797736879944e-05
DFM [B],5,9,0.0020990818144158998
DFM [B],5,10,0.003912826373554201
DFM [B],5,11,-0.0001833369143948993
DFM [B],5,12,0.0026743333009595
DFM [B],5,13,-0.0009147545370015997
DFM [B],5,14,0.0013070470214557005
DFM [B],5,15,0.0014499274148774
DFM [B],5,16,0.0005558859157131996
DFM [B],5,17,-0.0013957506061636994
DFM [B],5,18,-0.0036478630500987007
DFM [B],5,19,-0.0017663026861863005
DFM [B],5,20,-0.0013713259459510003
DFM [B],5,21,0.0017809492347747
DFM [B],5,22,0.0039844226438113
DFM [B],5,23,-0.00013531960973319976
DFM [B],6,0,-0.0038692523708580995
