M0,H,T,Loss
Mean,3,27,8.661017663502374e-06
Mean,3,28,2.2026868066899133e-05
Mean,3,29,8.958564997270581e-08
Mean,3,30,9.926684940427112e-06
Mean,3,31,2.198475663284732e-08
Mean,3,32,1.299249314480387e-06
Mean,3,33,1.9212927498512935e-06
Mean,3,34,2.3354744756922618e-07
Mean,3,35,1.2124907682138208e-06
Mean,3,36,1.0927539935599281e-05
Mean,3,37,2.4260156523390755e-06
Mean,3,38,5.137881395006597e-06
Mean,3,39,1.5377336940928593e-06
Mean,4,0,0.00036531288729533976
Mean,4,1,7.964040650245556e-05
Mean,4,2,1.2938235306195644e-05
Mean,4,3,1.2815120586887638e-05
Mean,4,4,2.7955684724817758e-06
Mean,4,5,1.0299163087677815e-05
Mean,4,6,1.9167133191989692e-06
Mean,4,7,1.2111435785289033e-06
Mean,4,8,7.65508801132896e-05
Mean,4,9,1.9097894775507013e-07
Mean,4,10,4.554526812743419e-05
Mean,4,11,2.2821737302777602e-05
Mean,4,12,3.1792730433072455e-06
Mean,4,13,2.929000543436261e-06
Mean,4,14,2.0413778752498525e-05
Mean,4,15,2.5920437291186937e-05
Mean,4,16,5.736239888769791e-06
Mean,4,17,2.3754773160475966e-05
Mean,4,18,2.6820251190195945e-06
Mean,4,19,7.891157919696118e-07
Mean,4,20,9.312288867678875e-05
Mean,4,21,4.342681457615303e-05
Mean,4,22,2.9849420161138756e-05
Mean,4,23,2.747407905995665e-06
Mean,4,24,3.813970029400796e-06
Mean,4,25,6.996627168771208e-08
Mean,4,26,8.339090418832426e-06
Mean,4,27,2.218593589937634e-05
Mean,4,28,7.842486582423282e-08
Mean,4,29,9.950827483701914e-06
Mean,4,30,3.126907316819755e-08
Mean,4,31,1.4038640292894903e-06
Mean,4,32,1.9271563585076224e-06
Mean,4,33,2.624275405277794e-07
Mean,4,34,1.2110062759341557e-06
Mean,4,35,1.0859814478920813e-05
Mean,4,36,2.3876958759335997e-06
Mean,4,37,5.118941800656787e-06
Mean,4,38,1.5126354101516249e-06
Mean,4,39,1.4585298195011979e-05
Mean,5,0,8.246949536718377e-05
Mean,5,1,1.3086785921102511e-05
Mean,5,2,1.1650298076633116e-05
Mean,5,3,4.223436769048174e-06
Mean,5,4,8.823600842464702e-06
Mean,5,5,1.6394608186430017e-06
Mean,5,6,1.2876659532386715e-06
Mean,5,7,7.560452538319407e-05
Mean,5,8,1.7669803521452378e-07
Mean,5,9,4.500207599511762e-05
Mean,5,10,2.2976334403707502e-05
Mean,5,11,3.128758912230391e-06
Mean,5,12,3.29301746345619e-06
Mean,5,13,2.0361490919995878e-05
Mean,5,14,2.6704972911640297e-05
Mean,5,15,6.009701727828002e-06
Mean,5,16,2.3547070859929744e-05
Mean,5,17,2.6198472014349314e-06
Mean,5,18,7.036982888264426e-07
Mean,5,19,9.419594833231658e-05
Mean,5,20,4.378150281902578e-05
Mean,5,21,2.9296733992613832e-05
Mean,5,22,2.6861094956308386e-06
Mean,5,23,3.8526841335591005e-06
Mean,5,24,1.3252712140889912e-07
Mean,5,25,7.94823200551924e-06
Mean,5,26,2.1668862290262526e-05
Mean,5,27,8.818539485982827e-08
Mean,5,28,9.829660889768745e-06
Mean,5,29,3.2637908877167846e-08
Mean,5,30,1.4723534912487188e-06
Mean,5,31,2.0541255146169783e-06
Mean,5,32,2.6459742645901166e-07
Mean,5,33,1.148000715753603e-06
Mean,5,34,1.0855370842841693e-05
Mean,5,35,2.356094169220164e-06
Mean,5,36,5.063209813347498e-06
Mean,5,37,1.5229388972634057e-06
Mean,5,38,1.4507786718706174e-05
Mean,5,39,7.725818741329354e-09
Mean,6,0,1.4248289110492662e-05
Mean,6,1,1.151016125185831e-05
Mean,6,2,4.935809560608822e-06
Mean,6,3,6.694379113858104e-06
Mean,6,4,1.085009825756063e-06
Mean,6,5,1.5346094378145593e-06
Mean,6,6,7.620103271813907e-05
Mean,6,7,2.2524929595961362e-07
Mean,6,8,4.522583204803345e-05
Mean,6,9,2.336492983280199e-05
Mean,6,10,3.1861649989282583e-06
Mean,6,11,3.344835377643335e-06
Mean,6,12,2.13038176666925e-05
Mean,6,13,2.6645163434443062e-05
Mean,6,14,5.640604195307053e-06
Mean,6,15,2.300265174563289e-05
Mean,6,16,2.689431580671361e-06
Mean,6,17,6.720269745205054e-07
Mean,6,18,9.515835395624241e-05
Mean,6,19,4.305091567226076e-05
Mean,6,20,2.958818761531159e-05
Mean,6,21,2.8552618734960154e-06
Mean,6,22,3.926028138023228e-06
Mean,6,23,1.2542648430892137e-07
Mean,6,24,8.5193482617051e-06
Mean,6,25,2.1035937209432248e-05
Mean,6,26,5.8442042992496564e-08
Mean,6,27,9.936017215140642e-06
Mean,6,28,2.6048484525081354e-08
Mean,6,29,1.4816604505182993e-06
Mean,6,30,2.1368011575273194e-06
Mean,6,31,3.1291923754532464e-07
Mean,6,32,1.1434761203136626e-06
Mean,6,33,1.0665055331237105e-05
Mean,6,34,2.3540246348815432e-06
Mean,6,35,5.0171431292041416e-06
Mean,6,36,1.553573363549959e-06
Mean,6,37,1.4539659380568813e-05
Mean,6,38,6.04275625084962e-09
Mean,6,39,3.422389210237357e-06
Mean,7,0,1.0468709745583274e-05
Mean,7,1,5.027723789008352e-06
Mean,7,2,5.860184600174392e-06
Mean,7,3,4.336660034580822e-07
Mean,7,4,2.183212535043707e-06
Mean,7,5,7.802825125081785e-05
Mean,7,6,1.939260414456724e-07
Mean,7,7,4.449911490003999e-05
Mean,7,8,2.3204179085973597e-05
Mean,7,9,3.331895214969029e-06
Mean,7,10,3.286010833140445e-06
Mean,7,11,2.143530433164631e-05
Mean,7,12,2.7721597505342452e-05
Mean,7,13,5.668140723900666e-06
Mean,7,14,2.3742052020412128e-05
Mean,7,15,2.8776816608051924e-06
Mean,7,16,7.074945635505299e-07
Mean,7,17,9.553125389532376e-05
Mean,7,18,4.2404386143965045e-05
Mean,7,19,2.898813370285565e-05
Mean,7,20,2.765220605463477e-06
Mean,7,21,3.727232570176538e-06
Mean,7,22,1.1260106933907212e-07
Mean,7,23,8.461731388429327e-06
Mean,7,24,2.1958843924249025e-05
Mean,7,25,3.0019186367544515e-08
Mean,7,26,9.59099086510497e-06
Mean,7,27,3.179491520772649e-08
Mean,7,28,1.4351334039441613e-06
Mean,7,29,2.1480101754175967e-06
Mean,7,30,3.4568509059172334e-07
Mean,7,31,1.049257945230554e-06
Mean,7,32,1.0651255358531436e-05
Mean,7,33,2.265849065686746e-06
Mean,7,34,5.01412293697076e-06
Mean,7,35,1.5792545354868684e-06
Mean,7,36,1.4633996200954662e-05
Mean,7,37,6.710367726809031e-09
Mean,7,38,3.4600892935249497e-06
Mean,7,39,6.140235414632169e-07
AR(1),0,0,0.00012186100639450925
AR(1),0,1,3.6574441108578e-06
AR(1),0,2,0.00014421166049743633
AR(1),0,3,0.0006451001420245152
AR(1),0,4,3.197370003121251e-05
AR(1),0,5,8.63322173927042e-07
AR(1),0,6,1.6389569675568375e-06
AR(1),0,7,3.2478286533368135e-05
AR(1),0,8,1.1283985297948354e-05
AR(1),0,9,1.603076113825094e-05
AR(1),0,10,2.6064787657132118e-08
AR(1),0,11,3.135286851764417e-06
AR(1),0,12,6.657607268847432e-05
AR(1),0,13,2.208840500808536e-05
AR(1),0,14,4.663088425608733e-05
AR(1),0,15,6.531171042201439e-05
AR(1),0,16,6.662202809535965e-08
AR(1),0,17,6.310953896599905e-06
AR(1),0,18,1.358491786261764e-05
AR(1),0,19,9.263120591437473e-06
AR(1),0,20,2.3434080429998676e-05
AR(1),0,21,3.400206396048858e-05
AR(1),0,22,1.5312296456107365e-05
AR(1),0,23,5.443720188381282e-08
AR(1),0,24,0.00010033185722452053
AR(1),0,25,0.00011937104875075596
AR(1),0,26,7.865796151609745e-06
AR(1),0,27,1.5034699444604402e-05
AR(1),0,28,7.158062077260166e-06
AR(1),0,29,1.267844108403665e-06
AR(1),0,30,7.497353497638236e-06
AR(1),0,31,1.1915339374989791e-05
AR(1),0,32,2.9483834703171808e-06
AR(1),0,33,8.642362742200174e-06
AR(1),0,34,1.4674746312018224e-06
AR(1),0,35,1.068646139905093e-06
AR(1),0,36,7.330118121342328e-07
AR(1),0,37,1.5792871803224022e-08
AR(1),0,38,1.8416372961874715e-06
AR(1),0,39,8.426494410056817e-06
AR(1),1,0,1.7019130916058583e-07
AR(1),1,1,0.00015126359770819094
AR(1),1,2,0.0007797917798242289
AR(1),1,3,0.0001592784062307648
AR(1),1,4,1.2388008241031188e-05
AR(1),1,5,4.455455449905459e-07
AR(1),1,6,2.56904453045665e-05
AR(1),1,7,5.17615856218175e-06
AR(1),1,8,1.3707007045146562e-05
AR(1),1,9,4.494041647300107e-07
AR(1),1,10,2.0121037797921224e-06
AR(1),1,11,7.097724375607721e-05
AR(1),1,12,6.694617325782483e-06
AR(1),1,13,4.4657703864129913e-05
AR(1),1,14,4.210761229719578e-05
AR(1),1,15,9.350607618108191e-07
AR(1),1,16,4.11676909055292e-06
AR(1),1,17,1.663382862589237e-05
AR(1),1,18,1.6893090553743603e-05
AR(1),1,19,1.3156203314540197e-05
AR(1),1,20,2.7083920241248785e-05
AR(1),1,21,7.737086116466752e-06
AR(1),1,22,4.6369499253520004e-07
AR(1),1,23,9.537838635985491e-05
AR(1),1,24,7.434333682864644e-05
AR(1),1,25,1.9471023216971847e-05
AR(1),1,26,6.551154291049251e-06
AR(1),1,27,5.26433179497286e-06
AR(1),1,28,4.1870945404919504e-07
AR(1),1,29,7.906026110189772e-06
AR(1),1,30,1.7046820271924602e-05
AR(1),1,31,3.928189256894995e-07
AR(1),1,32,8.843677859443632e-06
AR(1),1,33,2.519514548968469e-07
AR(1),1,34,1.0663045722316757e-06
AR(1),1,35,1.2105662525355644e-06
AR(1),1,36,3.061867015346214e-08
AR(1),1,37,1.6027473421759966e-06
AR(1),1,38,1.0159741386692991e-05
AR(1),1,39,1.0694223165640847e-06
AR(1),2,0,0.00015330144050808818
AR(1),2,1,0.0008217329288379617
AR(1),2,2,0.0002450193131247477
AR(1),2,3,3.2420987057804054e-05
AR(1),2,4,2.5910544482634742e-06
AR(1),2,5,2.2710036835636667e-05
AR(1),2,6,3.0931526187740697e-06
AR(1),2,7,1.267295687851782e-05
AR(1),2,8,1.1275837272540916e-06
AR(1),2,9,1.5694600558538253e-06
AR(1),2,10,7.309368031618774e-05
AR(1),2,11,2.5251418962773628e-06
AR(1),2,12,4.376215532491423e-05
AR(1),2,13,3.3133354650325474e-05
AR(1),2,14,2.288264941122545e-06
AR(1),2,15,3.2903079358442294e-06
AR(1),2,16,1.808573261151839e-05
AR(1),2,17,2.1025027261193756e-05
AR(1),2,18,9.498150165845343e-06
AR(1),2,19,2.427294141098665e-05
AR(1),2,20,5.222045199540152e-06
AR(1),2,21,7.657790646584239e-07
AR(1),2,22,9.326854345560036e-05
AR(1),2,23,5.819933878317125e-05
AR(1),2,24,2.562339457455119e-05
AR(1),2,25,4.084114634861168e-06
AR(1),2,26,4.582825022808864e-06
AR(1),2,27,2.0657487034637031e-07
AR(1),2,28,8.073179840709674e-06
AR(1),2,29,1.936686741855815e-05
AR(1),2,30,3.452824057269853e-08
AR(1),2,31,8.925335213571992e-06
AR(1),2,32,4.681593308899138e-08
AR(1),2,33,1.0653649303431371e-06
AR(1),2,34,1.4358991277394928e-06
AR(1),2,35,8.749769124083988e-08
AR(1),2,36,1.511430413994466e-06
AR(1),2,37,1.0901504833033009e-05
AR(1),2,38,1.841209726552198e-06
AR(1),2,39,4.723038806231016e-06
AR(1),3,0,0.0008342473157639472
AR(1),3,1,0.00028809139371520543
AR(1),3,2,4.565147613238573e-05
AR(1),3,3,4.2660678672017015e-06
AR(1),3,4,2.1342567091977354e-05
AR(1),3,5,2.2884432203894302e-06
AR(1),3,6,1.2198779279087705e-05
AR(1),3,7,1.5528637907032044e-06
AR(1),3,8,1.3801924430828516e-06
AR(1),3,9,7.409878093233577e-05
AR(1),3,10,1.2482817076544973e-06
AR(1),3,11,4.335223503543626e-05
AR(1),3,12,2.9364340631756707e-05
AR(1),3,13,3.0827933343646914e-06
AR(1),3,14,2.9522016272798715e-06
AR(1),3,15,1.8749543935038872e-05
AR(1),3,16,2.301130964678839e-05
AR(1),3,17,8.048393156075278e-06
AR(1),3,18,2.3077981067708635e-05
AR(1),3,19,4.274248063400395e-06
AR(1),3,20,9.202259021200386e-07
AR(1),3,21,9.236062202478823e-05
AR(1),3,22,5.184606302848775e-05
AR(1),3,23,2.8346954473345598e-05
AR(1),3,24,3.242908922262857e-06
AR(1),3,25,4.321360631883587e-06
AR(1),3,26,1.421819624491629e-07
AR(1),3,27,8.140792318759135e-06
AR(1),3,28,2.034078671947854e-05
AR(1),3,29,5.62795417760946e-11
AR(1),3,30,8.95829766015566e-06
AR(1),3,31,1.0284898117173386e-08
AR(1),3,32,1.0649876903045835e-06
AR(1),3,33,1.5318059908546135e-06
AR(1),3,34,1.1857788780650413e-07
AR(1),3,35,1.4754924848103117e-06
AR(1),3,36,1.1206793341395574e-05
AR(1),3,37,2.210650241582054e-06
AR(1),3,38,4.9930819925788805e-06
AR(1),3,39,1.7020652786587077e-06
AR(1),4,0,0.0003079310745014143
AR(1),4,1,5.2939266625864774e-05
AR(1),4,2,5.225431984178195e-06
AR(1),4,3,2.0700257054919886e-05
AR(1),4,4,1.947672973239603e-06
AR(1),4,5,1.1978018293516876e-05
AR(1),4,6,1.7765249954085627e-06
AR(1),4,7,1.2953469866774352e-06
AR(1),4,8,7.457337689846554e-05
AR(1),4,9,7.997597481106803e-07
AR(1),4,10,4.316385289737181e-05
AR(1),4,11,2.7706283129666642e-05
AR(1),4,12,3.4747605765785657e-06
AR(1),4,13,2.807605092971648e-06
AR(1),4,14,1.904797437692312e-05
AR(1),4,15,2.3925103938122935e-05
AR(1),4,16,7.436179509956726e-06
AR(1),4,17,2.255873083965712e-05
AR(1),4,18,3.888392397804715e-06
AR(1),4,19,9.916165450593778e-07
AR(1),4,20,9.196814233263538e-05
AR(1),4,21,4.921938171154048e-05
AR(1),4,22,2.9485793878078628e-05
AR(1),4,23,2.927023871640925e-06
AR(1),4,24,4.218094846569563e-06
AR(1),4,25,1.196697159973226e-07
AR(1),4,26,8.16802138757095e-06
AR(1),4,27,2.0738857312520878e-05
AR(1),4,28,4.1744041570934465e-09
AR(1),4,29,8.971577942631992e-06
AR(1),4,30,3.0405036431892305e-09
AR(1),4,31,1.0648362109402271e-06
AR(1),4,32,1.5711961986752151e-06
AR(1),4,33,1.32395527003315e-07
AR(1),4,34,1.4611739843662373e-06
AR(1),4,35,1.1330600498116945e-05
AR(1),4,36,2.3688695440393882e-06
AR(1),4,37,5.10394119866394e-06
AR(1),4,38,1.610588041208605e-06
AR(1),4,39,1.4287274468082662e-05
AR(1),5,0,5.669730291961895e-05
AR(1),5,1,5.724402596823489e-06
AR(1),5,2,2.0394953945424815e-05
AR(1),5,3,1.795003261476576e-06
AR(1),5,4,1.1874477116487744e-05
AR(1),5,5,1.8869981327316259e-06
AR(1),5,6,1.2563579179952596e-06
AR(1),5,7,7.479687930372856e-05
AR(1),5,8,6.223903348910216e-07
AR(1),5,9,4.307711993353969e-05
AR(1),5,10,2.6959435220822808e-05
AR(1),5,11,3.6569105246401313e-06
AR(1),5,12,2.7444131632894684e-06
AR(1),5,13,1.9181171868327653e-05
AR(1),5,14,2.433794760299416e-05
AR(1),5,15,7.169037938933965e-06
AR(1),5,16,2.233080141729727e-05
AR(1),5,17,3.7248834552095898e-06
AR(1),5,18,1.023407382179177e-06
AR(1),5,19,9.179814262587086e-05
AR(1),5,20,4.810764447393991e-05
AR(1),5,21,2.9952049122690565e-05
AR(1),5,22,2.8025890079679635e-06
AR(1),5,23,4.176805046494616e-06
AR(1),5,24,1.1116398836912636e-07
AR(1),5,25,8.17896798859861e-06
AR(1),5,26,2.089989712096086e-05
AR(1),5,27,8.793157789216624e-09
AR(1),5,28,8.976924321854267e-06
AR(1),5,29,1.333265537294395e-09
AR(1),5,30,1.0647753804357356e-06
AR(1),5,31,1.5871566388271326e-06
AR(1),5,32,1.381626488099131e-07
AR(1),5,33,1.4554403047824869e-06
AR(1),5,34,1.138051962087096e-05
AR(1),5,35,2.434092909270749e-06
AR(1),5,36,5.1489249992415345e-06
AR(1),5,37,1.574410042163369e-06
AR(1),5,38,1.4344996248635691e-05
AR(1),5,39,8.6341180203488e-12
AR(1),6,0,5.973938269453415e-06
AR(1),6,1,2.024898415523492e-05
AR(1),6,2,1.724470409630885e-06
AR(1),6,3,1.1825741899194725e-05
AR(1),6,4,1.9401460601971512e-06
AR(1),6,5,1.2382195284056186e-06
AR(1),6,6,7.490200284881427e-05
AR(1),6,7,5.462941619484614e-07
AR(1),6,8,4.3037152997719326e-05
AR(1),6,9,2.661916501487093e-05
AR(1),6,10,3.7395465993034293e-06
AR(1),6,11,2.7165179172308133e-06
AR(1),6,12,1.924043322226662e-05
AR(1),6,13,2.4523015282348485e-05
AR(1),6,14,7.050621015222712e-06
AR(1),6,15,2.2230291344413037e-05
AR(1),6,16,3.654263296613472e-06
AR(1),6,17,1.0373508502170846e-06
AR(1),6,18,9.172444483422729e-05
AR(1),6,19,4.763210441938706e-05
AR(1),6,20,3.014137388019569e-05
AR(1),6,21,2.752514066593198e-06
AR(1),6,22,4.160211909820389e-06
AR(1),6,23,1.0783215437857632e-07
AR(1),6,24,8.183365649219505e-06
AR(1),6,25,2.0964781817713767e-05
AR(1),6,26,1.114400086244252e-08
AR(1),6,27,8.979076000517535e-06
AR(1),6,28,8.419238736247016e-10
AR(1),6,29,1.0647509516255067e-06
AR(1),6,30,1.59358929210341e-06
AR(1),6,31,1.4051482180287193e-07
AR(1),6,32,1.4531396195176993e-06
AR(1),6,33,1.1400600735516215e-05
AR(1),6,34,2.4605940019092004e-06
AR(1),6,35,5.167094515634641e-06
AR(1),6,36,1.5599356693375153e-06
AR(1),6,37,1.4368239291896818e-05
AR(1),6,38,4.436897269119328e-11
AR(1),6,39,3.6213772577034818e-06
AR(1),7,0,2.0178994505292414e-05
AR(1),7,1,1.6913694723117702e-06
AR(1),7,2,1.1802764292843723e-05
AR(1),7,3,1.965415852549589e-06
AR(1),7,4,1.2297309792375092e-06
AR(1),7,5,7.49514185040463e-05
AR(1),7,6,5.120574424403178e-07
AR(1),7,7,4.301872876338873e-05
AR(1),7,8,2.6463299097461842e-05
AR(1),7,9,3.7766538005054304e-06
AR(1),7,10,2.7041476424453846e-06
AR(1),7,11,1.926676252812035e-05
AR(1),7,12,2.4605692528697012e-05
AR(1),7,13,6.9977457666355484e-06
AR(1),7,14,2.218587885199106e-05
AR(1),7,15,3.6234967820056075e-06
AR(1),7,16,1.043427393565795e-06
AR(1),7,17,9.169248357744945e-05
AR(1),7,18,4.742774700154033e-05
AR(1),7,19,3.02179980304978e-05
AR(1),7,20,2.732179823807894e-06
AR(1),7,21,4.153529876692189e-06
AR(1),7,22,1.0650668977050576e-07
AR(1),7,23,8.185131858527434e-06
AR(1),7,24,2.09908822163489e-05
AR(1),7,25,1.2173682140584725e-08
AR(1),7,26,8.979941846919254e-06
AR(1),7,27,6.758811183923129e-10
AR(1),7,28,1.064741141187096e-06
AR(1),7,29,1.596176403796516e-06
AR(1),7,30,1.4146564512578912e-07
AR(1),7,31,1.4522156897102588e-06
AR(1),7,32,1.1408671383656615e-05
AR(1),7,33,2.4713006578627934e-06
AR(1),7,34,5.1744199337315165e-06
AR(1),7,35,1.554117039110699e-06
AR(1),7,36,1.4377590749203639e-05
AR(1),7,37,1.1090917185590275e-10
AR(1),7,38,3.6212429196533225e-06
AR(1),7,39,6.52698845183876e-07
DFM [A],0,0,6.742458880818284e-05
DFM [A],0,1,5.637943631198709e-05
DFM [A],0,2,9.002997577972792e-05
DFM [A],0,3,0.000424471038577027
DFM [A],0,4,6.07400414968192e-06
DFM [A],0,5,3.552670708932355e-05
DFM [A],0,6,1.6399978218534838e-05
DFM [A],0,7,5.270024084472755e-05
DFM [A],0,8,5.657462086613557e-06
DFM [A],0,9,1.623249691582131e-05
DFM [A],0,10,8.340828740913905e-06
DFM [A],0,11,4.881909338982794e-07
DFM [A],0,12,7.155437079450033e-05
DFM [A],0,13,3.4611208813028423e-05
DFM [A],0,14,1.2806262309050995e-05
DFM [A],0,15,7.939237557176684e-05
DFM [A],0,16,7.972585396590963e-06
DFM [A],0,17,2.5475400124256084e-05
DFM [A],0,18,9.420377975121204e-06
DFM [A],0,19,1.6453462615762687e-05
DFM [A],0,20,8.073874849583712e-06
DFM [A],0,21,3.805738097204243e-05
DFM [A],0,22,1.6771190591912826e-05
DFM [A],0,23,1.0989831242155034e-07
DFM [A],0,24,0.00014580025847175598
DFM [A],0,25,1.4929102211013076e-05
DFM [A],0,26,5.6018901577030664e-06
DFM [A],0,27,7.130577077141976e-06
DFM [A],0,28,4.690738217892252e-06
DFM [A],0,29,4.453847601184655e-07
DFM [A],0,30,9.516107151814063e-06
DFM [A],0,31,1.3608124394327078e-05
DFM [A],0,32,3.013327456182405e-07
DFM [A],0,33,4.826543604709346e-06
DFM [A],0,34,8.09444808750948e-06
DFM [A],0,35,2.98872070177097e-06
DFM [A],0,36,1.6648515720895674e-06
DFM [A],0,37,2.6538804356917557e-06
DFM [A],0,38,2.3677230072637606e-08
DFM [A],0,39,6.292735915533339e-06
DFM [A],1,0,1.247226365521387e-06
DFM [A],1,1,3.220597194258602e-05
DFM [A],1,2,0.0007045425413070582
DFM [A],1,3,0.0001555984452870956
DFM [A],1,4,1.7534757625575634e-05
DFM [A],1,5,6.633674532668993e-05
DFM [A],1,6,8.804403724371439e-05
DFM [A],1,7,3.46088371812687e-07
DFM [A],1,8,4.4406861799663636e-05
DFM [A],1,9,3.875150037239071e-06
DFM [A],1,10,3.349888629142325e-07
DFM [A],1,11,7.715509673798496e-05
DFM [A],1,12,1.2788773056181239e-05
DFM [A],1,13,5.98622225236079e-07
DFM [A],1,14,6.394351752278643e-05
DFM [A],1,15,2.1259373241622553e-05
DFM [A],1,16,6.089764473241624e-06
DFM [A],1,17,6.801522639855586e-05
