M0,H,T,Loss
Mean,6,6,0.008729320289583781
Mean,6,7,-0.000474604357291011
Mean,6,8,0.006725015393888214
Mean,6,9,-0.0048337283573657705
Mean,6,10,-0.0017849831928979775
Mean,6,11,0.001828889110264298
Mean,6,12,0.004615605882946734
Mean,6,13,0.005161895333542037
Mean,6,14,-0.002374995620060604
Mean,6,15,0.004796107978938015
Mean,6,16,-0.001639948651839856
Mean,6,17,-0.0008197725138844956
Mean,6,18,0.00975491434899571
Mean,6,19,-0.006561319659356703
Mean,6,20,-0.005439502515424696
Mean,6,21,0.0016897520153845106
Mean,6,22,-0.001981420737254768
Mean,6,23,0.0003541560169034565
Mean,6,24,0.00291879226079985
Mean,6,25,0.004586495089873339
Mean,6,26,0.00024174789139203793
Mean,6,27,0.00315214485947912
Mean,6,28,0.00016139542907121426
Mean,6,29,0.0012172347557140731
Mean,6,30,0.0014617801331005013
Mean,6,31,0.000559391846155559
Mean,6,32,-0.0010693344286581549
Mean,6,33,-0.0032657396300435687
Mean,6,34,-0.001534283101282662
Mean,6,35,-0.0022398980175901183
Mean,6,36,0.0012464242309703222
Mean,6,37,0.0038130905287665036
Mean,6,38,7.773516740092364e-05
Mean,6,39,-0.0018499700565785806
Mean,7,0,-0.0032355385557250394
Mean,7,1,0.002242258635619083
Mean,7,2,-0.002420781815896342
Mean,7,3,-0.0006585332212258408
Mean,7,4,0.0014775698071643542
Mean,7,5,0.008833360133653436
Mean,7,6,-0.0004403703457837192
Mean,7,7,0.006670765690686489
Mean,7,8,-0.004817071629732487
Mean,7,9,-0.0018253479709274692
Mean,7,10,0.0018127357317437214
Mean,7,11,0.004629827678396498
Mean,7,12,0.005265130340774334
Mean,7,13,-0.0023807857366635633
Mean,7,14,0.004872581658670497
Mean,7,15,-0.0016963730900969847
Mean,7,16,-0.0008411269604230564
Mean,7,17,0.009774009100431805
Mean,7,18,-0.006511865028082588
Mean,7,19,-0.005384062936375804
Mean,7,20,0.0016628952478925053
Mean,7,21,-0.001930604198217889
Mean,7,22,0.00033556082807603173
Mean,7,23,0.002908905531025256
Mean,7,24,0.00468602645364375
Mean,7,25,0.00017326045817653984
Mean,7,26,0.0030969324928233374
Mean,7,27,0.00017831128738172042
Mean,7,28,0.0011979705355075147
Mean,7,29,0.001465609148244373
Mean,7,30,0.0005879499048318006
Mean,7,31,-0.0010243329269483403
Mean,7,32,-0.0032636261058110556
Mean,7,33,-0.0015052737510787683
Mean,7,34,-0.002239223735353562
Mean,7,35,0.001256683944150982
Mean,7,36,0.0038254406544808222
Mean,7,37,8.19168342089038e-05
Mean,7,38,-0.0018601315258671763
Mean,7,39,-0.0007835965425288813
MIDAS,0,0,0.008448413033006575
MIDAS,0,1,-0.0014292180307534123
MIDAS,0,2,0.0015018647047346173
MIDAS,0,3,-0.0011728491401653864
MIDAS,0,4,-0.020816772082149486
MIDAS,0,5,-0.012384150219498971
MIDAS,0,6,0.0029249527083934084
MIDAS,0,7,-0.006430001797045634
MIDAS,0,8,0.003591719031813716
MIDAS,0,9,0.0069656080310225715
MIDAS,0,10,0.0033458875053376273
MIDAS,0,11,0.003760359893122526
MIDAS,0,12,0.011600116889668798
MIDAS,0,13,-9.771671706443417e-05
MIDAS,0,14,0.009997329239892844
MIDAS,0,15,-0.00010317755385924957
MIDAS,0,16,-0.00211245002691912
MIDAS,0,17,0.00399632433680231
MIDAS,0,18,0.0034919766963006056
MIDAS,0,19,0.004903805828623346
MIDAS,0,20,0.0007366774432364907
MIDAS,0,21,0.005946695503986472
MIDAS,0,22,-0.0019744771236344764
MIDAS,0,23,-4.6508985249236155e-05
MIDAS,0,24,0.010931719425480943
MIDAS,0,25,0.000723661921697101
MIDAS,0,26,-0.0044796487570919405
MIDAS,0,27,0.001301342605424972
MIDAS,0,28,-0.0014311678176004297
MIDAS,0,29,-0.0019523723417640376
MIDAS,0,30,0.0017558128343739799
MIDAS,0,31,0.0036571625342124276
MIDAS,0,32,-0.0036146421359137568
MIDAS,0,33,1.9179543555820824e-05
MIDAS,0,34,0.0018843147823115062
MIDAS,0,35,-0.0011186474277293554
MIDAS,0,36,0.0003828868150878347
MIDAS,0,37,-0.001870732962326703
MIDAS,0,38,-0.0008293332221708501
MIDAS,0,39,-0.005734224805176063
MIDAS,1,0,0.0008961538589337516
MIDAS,1,1,0.012201495193209925
MIDAS,1,2,0.021714759934245258
MIDAS,1,3,-0.005018899753945616
MIDAS,1,4,-0.021496136864232115
MIDAS,1,5,-0.01932909003942309
MIDAS,1,6,-0.023214854435598356
MIDAS,1,7,-0.008652853871933038
MIDAS,1,8,-0.007780733856547659
MIDAS,1,9,-0.005146127036875863
MIDAS,1,10,0.01223523658394864
MIDAS,1,11,0.011639545496775393
MIDAS,1,12,0.00047385042125062254
MIDAS,1,13,0.00393883786990688
MIDAS,1,14,-0.007423397352403646
MIDAS,1,15,-0.007703148510203744
MIDAS,1,16,0.0055210907235762755
MIDAS,1,17,0.009511416273812343
MIDAS,1,18,0.0036727527579186806
MIDAS,1,19,-0.0022077124301353983
MIDAS,1,20,0.008296855991821794
MIDAS,1,21,0.0010542729955231676
MIDAS,1,22,-0.0003095000816614466
MIDAS,1,23,0.013348758950800925
MIDAS,1,24,-0.006205172302937662
MIDAS,1,25,-0.004913390293303696
MIDAS,1,26,0.0077263819957635385
MIDAS,1,27,-0.0016810825097419869
MIDAS,1,28,0.0021030534812299393
MIDAS,1,29,0.004762497583543903
MIDAS,1,30,0.005525783310568527
MIDAS,1,31,0.0008593020954722535
MIDAS,1,32,0.002096379070955308
MIDAS,1,33,0.0014770618535780468
MIDAS,1,34,0.0016919171555341466
MIDAS,1,35,0.0006171413557120734
MIDAS,1,36,0.0004958659573853505
MIDAS,1,37,-0.001545905757150288
MIDAS,1,38,-0.003256651311241732
MIDAS,1,39,-0.003087427041240454
MIDAS,2,0,0.007665422727235224
MIDAS,2,1,0.02693046349049459
MIDAS,2,2,0.000664707048427254
MIDAS,2,3,-0.029264124059245625
MIDAS,2,4,-0.03153649670644594
MIDAS,2,5,-0.02696389109337395
MIDAS,2,6,-0.001933039137381778
MIDAS,2,7,-0.00954807706163889
MIDAS,2,8,0.0035493075854607535
MIDAS,2,9,0.00974054806710676
MIDAS,2,10,0.013318753095209097
MIDAS,2,11,0.0015638565538357175
MIDAS,2,12,0.008074553810976498
MIDAS,2,13,-0.010978603937812751
MIDAS,2,14,-0.0038643262995999225
MIDAS,2,15,0.004227489024165902
MIDAS,2,16,0.005945640567396319
MIDAS,2,17,0.009680589427897223
MIDAS,2,18,0.0008504225417498307
MIDAS,2,19,0.006367017204238656
MIDAS,2,20,-0.0008943528217377986
MIDAS,2,21,-0.000940971292677761
MIDAS,2,22,0.011815912623674272
MIDAS,2,23,-0.007026515949639704
MIDAS,2,24,-0.005478397211735117
MIDAS,2,25,0.0033750107116232945
MIDAS,2,26,-0.0009839005584768457
MIDAS,2,27,0.004779567438629717
MIDAS,2,28,0.00690761900480966
MIDAS,2,29,0.006807062828634684
MIDAS,2,30,0.0021649648983869283
MIDAS,2,31,0.00482132628831408
MIDAS,2,32,0.0011213000880773384
MIDAS,2,33,0.0013484175932957513
MIDAS,2,34,0.0016393668434979943
MIDAS,2,35,0.00010801823705343556
MIDAS,2,36,-0.002217197205176046
MIDAS,2,37,-0.0014120687856090542
MIDAS,2,38,4.118822631453585e-05
MIDAS,2,39,-0.002823404359963479
MIDAS,3,0,0.02382757913708169
MIDAS,3,1,0.010053766563632521
MIDAS,3,2,-0.009875260181157499
MIDAS,3,3,-0.04172634547213399
MIDAS,3,4,-0.02848533952989675
MIDAS,3,5,-0.002315995923660038
MIDAS,3,6,-0.012418806234505843
MIDAS,3,7,-0.006844091120385935
MIDAS,3,8,0.0070791207237970765
MIDAS,3,9,0.009978205337225196
MIDAS,3,10,0.007335660789636211
MIDAS,3,11,0.008561335523034652
MIDAS,3,12,-0.01211869913162894
MIDAS,3,13,-0.00862742717797896
MIDAS,3,14,0.003688373047663303
MIDAS,3,15,0.007912221344157266
MIDAS,3,16,0.009177111873603726
MIDAS,3,17,-0.00026936783280942685
MIDAS,3,18,0.00971343494895209
MIDAS,3,19,0.00015546716313951867
MIDAS,3,20,0.004052565097511258
MIDAS,3,21,0.010278896447980553
MIDAS,3,22,-0.006414825351327003
MIDAS,3,23,-0.001467384297788931
MIDAS,3,24,0.004265358313090677
MIDAS,3,25,0.00016496084941747778
MIDAS,3,26,0.0040223846122332185
MIDAS,3,27,0.0042735037788011795
MIDAS,3,28,0.00942169022932308
MIDAS,3,29,0.003945725664968179
MIDAS,3,30,0.004646638843812827
MIDAS,3,31,0.002270012081138387
MIDAS,3,32,0.0004189870400853274
MIDAS,3,33,0.0012183980070682252
MIDAS,3,34,0.0015083360107399245
MIDAS,3,35,-0.002416760457916632
MIDAS,3,36,-0.004455141431773538
MIDAS,3,37,-0.0031984340133702016
MIDAS,3,38,0.0014635616911986074
MIDAS,3,39,-0.002131914725744627
MIDAS,4,0,-0.00190377680488075
MIDAS,4,1,-0.002792857761436963
MIDAS,4,2,-0.02799435280778387
MIDAS,4,3,-0.022156852817662227
MIDAS,4,4,0.002730572462382388
MIDAS,4,5,0.0047407765376451284
MIDAS,4,6,-0.012966676874955639
MIDAS,4,7,-0.011627484507373383
MIDAS,4,8,0.013156373001055429
MIDAS,4,9,-0.006545851656462746
MIDAS,4,10,0.007344157590664266
MIDAS,4,11,-0.0023172796842066083
MIDAS,4,12,0.004161714087153417
MIDAS,4,13,-0.005235653200452891
MIDAS,4,14,-0.0009391721516228586
MIDAS,4,15,0.010734661837198218
MIDAS,4,16,0.0013827783988029155
MIDAS,4,17,0.010893983590012653
MIDAS,4,18,0.0069674263394271015
MIDAS,4,19,0.002674078898609847
MIDAS,4,20,0.013298714630926326
MIDAS,4,21,-0.006203066261221533
MIDAS,4,22,-0.002912174883163199
MIDAS,4,23,0.004731694436933791
MIDAS,4,24,0.003137132518290028
MIDAS,4,25,0.002739290181415035
MIDAS,4,26,0.004492221019142472
MIDAS,4,27,0.009740537576010976
MIDAS,4,28,0.006242689119506464
MIDAS,4,29,0.00853372043089751
MIDAS,4,30,0.0028830065680762454
MIDAS,4,31,0.004535636828797413
MIDAS,4,32,0.0003603600897067582
MIDAS,4,33,-0.0003500608755336084
MIDAS,4,34,-0.0004746037120222854
MIDAS,4,35,-0.003532152178999373
MIDAS,4,36,-0.002145384389378148
MIDAS,4,37,-0.0018682838635201322
MIDAS,4,38,0.002710018971737018
MIDAS,4,39,0.00036903131199535286
MIDAS,5,0,-0.0016520051982195502
MIDAS,5,1,-0.005780501869885353
MIDAS,5,2,-0.012791486089789935
MIDAS,5,3,-0.003474098503446265
MIDAS,5,4,0.005176626710372913
MIDAS,5,5,-0.005076149456990009
MIDAS,5,6,-0.010412444795023398
MIDAS,5,7,0.001750308280302368
MIDAS,5,8,-0.010742465820009577
MIDAS,5,9,0.006869762599386526
MIDAS,5,10,-0.00407486721758268
MIDAS,5,11,0.0005630409476812051
MIDAS,5,12,0.004094305562824756
MIDAS,5,13,-0.003374429540188033
MIDAS,5,14,-0.00019483180050883925
MIDAS,5,15,-0.00224879206607876
MIDAS,5,16,0.011164865637306844
MIDAS,5,17,0.00326366654466303
MIDAS,5,18,6.452533640276172e-05
MIDAS,5,19,0.006877630609570192
MIDAS,5,20,-0.01084568043435729
MIDAS,5,21,-0.0048255052627323505
MIDAS,5,22,0.003344650830404111
MIDAS,5,23,-0.0014065267666969168
MIDAS,5,24,0.0028369103709007778
MIDAS,5,25,0.001846296931916153
MIDAS,5,26,0.006798258338082574
MIDAS,5,27,0.006564762687846997
MIDAS,5,28,0.005899127737783463
MIDAS,5,29,0.0027161751562824335
MIDAS,5,30,0.0016711723782684143
MIDAS,5,31,-0.0011299369962254942
MIDAS,5,32,-0.0035627730968680734
MIDAS,5,33,-0.0029175852499731068
MIDAS,5,34,-0.004843252090992124
MIDAS,5,35,-0.002193803009913572
MIDAS,5,36,-0.0002377832864240842
MIDAS,5,37,0.0018603650686371707
MIDAS,5,38,0.0033582200365730895
MIDAS,5,39,-0.004211699881364856
MIDAS,6,0,-0.0031429450782528207
MIDAS,6,1,-0.005865498029249106
MIDAS,6,2,-0.0019093841646846653
MIDAS,6,3,-0.0060215371339425285
MIDAS,6,4,0.021720810573648955
MIDAS,6,5,-0.001111154083522201
MIDAS,6,6,-0.010697999789494383
MIDAS,6,7,-0.007409527041091355
MIDAS,6,8,0.005334789456623623
MIDAS,6,9,-0.004620820670527553
MIDAS,6,10,0.009939859910910148
MIDAS,6,11,0.003861621891264699
MIDAS,6,12,0.01332920384792144
MIDAS,6,13,0.0014524901212372085
MIDAS,6,14,-0.0020249586293015634
MIDAS,6,15,0.009559342595668211
MIDAS,6,16,0.006819751037316453
MIDAS,6,17,0.00039968749259721315
MIDAS,6,18,0.01909452804703167
MIDAS,6,19,-0.009414081601192162
MIDAS,6,20,-0.004777207974421459
MIDAS,6,21,0.004616977005779822
MIDAS,6,22,0.00016240761225637043
MIDAS,6,23,0.004523441423147894
MIDAS,6,24,0.005619972084917702
MIDAS,6,25,0.007231690851721734
MIDAS,6,26,0.003556319746411866
MIDAS,6,27,0.004708180200490348
MIDAS,6,28,0.003990265304755248
MIDAS,6,29,0.003001625745727466
MIDAS,6,30,-0.0009978565085977564
MIDAS,6,31,-0.0007220272797583208
MIDAS,6,32,-0.004657683900599803
MIDAS,6,33,-0.005979970444968252
MIDAS,6,34,-0.004008983539942356
MIDAS,6,35,-0.001569267814056777
MIDAS,6,36,0.001151395399606305
MIDAS,6,37,0.003273914191721499
MIDAS,6,38,0.0004605850727378265
MIDAS,6,39,-0.005850626868003796
MIDAS,7,0,-0.007361470063319465
MIDAS,7,1,0.008157645699452029
MIDAS,7,2,-0.004011446890612567
MIDAS,7,3,-0.002111507240236167
MIDAS,7,4,0.009222639284745242
MIDAS,7,5,0.0005711004053507449
MIDAS,7,6,-0.019495117679984738
MIDAS,7,7,0.009421392471595121
MIDAS,7,8,-0.0050899438330793915
MIDAS,7,9,0.005689939240192779
MIDAS,7,10,0.010918504957679702
MIDAS,7,11,0.011859103561385444
MIDAS,7,12,0.015065878347391424
MIDAS,7,13,-0.0046840552929972995
MIDAS,7,14,0.0002280190632859456
MIDAS,7,15,-0.00011920858025720772
MIDAS,7,16,-0.0007293497965012901
MIDAS,7,17,0.009687345939274495
MIDAS,7,18,-0.007437148911787804
MIDAS,7,19,-0.007850169745716774
MIDAS,7,20,-0.00030497994347744237
MIDAS,7,21,-0.0036527464606272925
MIDAS,7,22,-0.00045251315288200814
MIDAS,7,23,-0.0004102954207475572
MIDAS,7,24,0.004857447164764992
MIDAS,7,25,0.0013054680556486157
MIDAS,7,26,0.0027286934562000442
MIDAS,7,27,-0.0011311925199251546
MIDAS,7,28,0.0047547040145013856
MIDAS,7,29,-7.431046911861392e-05
MIDAS,7,30,-0.003887850176462893
MIDAS,7,31,-0.0005980450016253311
MIDAS,7,32,-0.007242812841346602
MIDAS,7,33,-0.00498535024674704
MIDAS,7,34,-0.002880892534798711
MIDAS,7,35,0.0019198774013466343
MIDAS,7,36,0.0012477344130521774
MIDAS,7,37,-0.0015128352020647813
MIDAS,7,38,-0.001992787601704479
MIDAS,7,39,-0.004278732112140289
DFM [A],0,0,0.008685376048815599
DFM [A],0,1,-0.0029818323683320994
DFM [A],0,2,0.0098024848897216
DFM [A],0,3,0.0239181799773147
DFM [A],0,4,0.010720389914495
DFM [A],0,5,-0.010859856144433501
DFM [A],0,6,-0.0125652263552418
DFM [A],0,7,-0.013827437956736702
DFM [A],0,8,-0.0045592732383745
DFM [A],0,9,-0.005547441980337999
DFM [A],0,10,-0.0033173182938634003
DFM [A],0,11,-0.00031628453811540034
DFM [A],0,12,0.0096341452190317
DFM [A],0,13,0.0003533717553629995
DFM [A],0,14,0.0068714939489143995
DFM [A],0,15,-0.0065691596330442
DFM [A],0,16,-0.0017015773797808996
DFM [A],0,17,0.003346929034866099
DFM [A],0,18,0.0036503824078721004
DFM [A],0,19,0.0057910519011091
DFM [A],0,20,-0.0010374597677566006
DFM [A],0,21,0.0069506768419606
DFM [A],0,22,-0.0020746576722849
DFM [A],0,23,0.00032343941844899943
DFM [A],0,24,0.0115162785788199
DFM [A],0,25,-0.0052154868784995995
DFM [A],0,26,-0.002881822369437301
DFM [A],0,27,0.0042689410826566
DFM [A],0,28,0.0003311410775184015
DFM [A],0,29,0.00039887611965740057
DFM [A],0,30,0.0052660783042651
DFM [A],0,31,0.005264443644367799
DFM [A],0,32,0.0014410758299119005
DFM [A],0,33,0.0041571960368075
DFM [A],0,34,0.0005774841652967004
DFM [A],0,35,0.0020990718731263005
DFM [A],0,36,0.0035556551255672003
DFM [A],0,37,0.0018085361208187
DFM [A],0,38,0.0003995079485596001
DFM [A],0,39,-0.0030908873590106004
DFM [A],1,0,-0.0008823899997075996
DFM [A],1,1,0.0093879426303363
DFM [A],1,2,0.0280567267686575
DFM [A],1,3,0.0163192013853782
DFM [A],1,4,0.0048688410302395995
DFM [A],1,5,-0.012991284320227
DFM [A],1,6,-0.019328517517330203
DFM [A],1,7,-0.007618899800196701
DFM [A],1,8,-0.0086108663567452
DFM [A],1,9,-0.0036715523162330005
DFM [A],1,10,-6.783898040660027e-05
DFM [A],1,11,0.007978423468177901
DFM [A],1,12,0.0007581195183229
DFM [A],1,13,0.0078127213144829
DFM [A],1,14,-0.0049290271126660005
DFM [A],1,15,-0.0032576937512790996
DFM [A],1,16,0.0018762894361421993
DFM [A],1,17,0.0059652256926253
DFM [A],1,18,0.0044078621115993
DFM [A],1,19,-0.001805283002290001
DFM [A],1,20,0.0061338151265455
DFM [A],1,21,0.00041678445653989954
DFM [A],1,22,-0.0010706210669699
DFM [A],1,23,0.0109434880738348
DFM [A],1,24,-0.004725740720003899
DFM [A],1,25,-0.004002452278783801
DFM [A],1,26,0.004179753016481101
DFM [A],1,27,0.0006026573860544015
DFM [A],1,28,0.0026715982766719005
DFM [A],1,29,0.0030136338589852
DFM [A],1,30,0.006925860869697901
DFM [A],1,31,0.0008910731257641006
DFM [A],1,32,0.0042553840920342995
DFM [A],1,33,0.0011153802922871
DFM [A],1,34,0.0016044162332043005
DFM [A],1,35,0.0022531034457386008
DFM [A],1,36,0.0025375446648009
DFM [A],1,37,9.660480946780022e-05
DFM [A],1,38,-0.0019506823274840004
DFM [A],1,39,-0.001437441605065
DFM [A],2,0,0.010459456839374201
DFM [A],2,1,0.0276236896421845
DFM [A],2,2,0.0190206483604836
DFM [A],2,3,0.008933844832604199
DFM [A],2,4,0.0033379280941320997
DFM [A],2,5,-0.0171355112905638
DFM [A],2,6,-0.013456429053120701
DFM [A],2,7,-0.0117188754236758
DFM [A],2,8,-0.006098380271522
DFM [A],2,9,-0.0010838469653722997
DFM [A],2,10,0.008145459090905
DFM [A],2,11,-0.0005018278337468006
DFM [A],2,12,0.0082003946720182
DFM [A],2,13,-0.0034250997510437003
DFM [A],2,14,-0.002141707701887599
